segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
2545,29,29,0.2876471090072373,29,Arturo Ruiz-Tagle,2015,2010,9,9_auto_dijo dijo_micro_carabineros,"Los cabros de ahora no bailan lento. ¿Y para qué, po? Si al primer reggaeton, ¡fa! Al muslo. Con esa letra, ""Esta noche va a ser mi señora, va a ser mi señora."" Y el otro día, ¿qué te separáis, huevón? ¿Ustedes creen que estos cabros Pokémones son poco románticos? Claro que son románticos, andan protestando por una educación gratis por todo Chile, eso es el romántico. Más romántico va a ser el día que ellos sean abogados y sean médicos y nos atiendan gratis. Eso hace.",29_reggaeton_calmado_dale_ten,1
2546,12,12,0.1030558612561171,12,Arturo Ruiz-Tagle,2015,2010,12,12_perro_perrito_selva_lobo,"Me contaba la señora alcaldesa que el otro día fuera de la municipalidad habían dos pokemones besándose 3 horas y media estaban enganchados en el piercing, les tiraron agua, tira para acá, tira para allá, lo soltaron, saltó la sangre, pasaron los góticos chupando la vereda, Nosotros también usábamos aro, pero uno solo al lado izquierdo, estos gays se ponen en todos lados, en todos lados. Y lo que piden, una tape de bebida, un clip, una silla de gancho, una tachuela, pasa la corchetera, cacha cacha cacha cacha. Yo el año pasado hice clases en una universidad, cabros que quieren estudiar teatro. Huevada de ellos, yo a la clase nomás. Llegó un cabro y un cabro con una una argolla en la tetilla. Una argolla en la tetilla. Dime tú, muchacho, déjame comprender lo que tú haces con tu cuerpo, acercándote cuerpo que Dios te dio. Dime cuál está puesta en escena, está mi escena, ¿cuál es el objetivo? El que procura, el motivo por el cual tú se escenas el cuerpo que Dios te dio. Dime que chucha, para entender yo tranquilamente. Esto es un movimiento, porque en nuestro tiempo no existían estos movimientos, en nuestro tiempo existían los kucos, los hippies, los trashers y los punky, ¿cierto? Los kucos querían ser gerente, de cualquier hueá, pero gerente. Los hippies querían ser como yo, librepensadores. Y a veces libres no más. Los trasher le querían sacar la chucha a los hippies. Y los punks le querían sacar la chucha a todos los demás. Eran cabros con objetivos. Le dije, ""Muchacho, ¿quién me quieres decir tú con la arrogancia y la tetilla? ¿Cuál es la La semana más tarde llegó las llaves colgando aquí. Al otro lado hermanos living donde estaba ahora. Mira, huevón. Y rayan las paredes, rayan las paredes, porque ni siquiera hacen dibujo, no lo rayan. Un amigo sociólogo me explicaba que lo que hacen ellos es marcar su territorio. Entonces, cuando ustedes anden por ahí y vean un graffiti, tienen que decir, ""Oh, cuidado, es el territorio Y después tomimos gallo y dicen, ""Es que la sociedad nos comprende."" Como chucha, po, güey. Nosotros también rayábamos",12_perro_perrito_selva_lobo,1
2549,25,25,1.0,25,Arturo Ruiz-Tagle,2015,2010,25,25_bailar_fiesta_bailemos_baile,"27. Bueno, ese es mi target. Bailan una música horrible, una música punk chipun, una música techno, una música ahuevonante que se puso de moda en Europa para no pagar los derechos de autor a los músicos y tocar a la discoteca. Tócate una música techno, por favor. Ahora iniciamos la música. Mira, y las minas empiezan al tiro así. Porque a las minas les gusta esta música. Le gusta porque le sale el recuerdo. Oye, cuando van a esto, le ponen cualquier color, se creen las go-dancers. Y las mujeres pueden estar ahí bailando 3 horas porque le encanta esta música, porque es como la música que hacían el step del gimnasio. Entonces, la mina cree que está adelgazando. Y la mina va en la 3 horas esta cuestión y después va a la barra y pide dos ron. Con Dayet. Entonces, el hombre, Juan la discotec. Sí, que está la discotec y establecer contacto visual. Es muy importante el contacto visual. Porque el hombre no le gusta bailar, el hombre realmente no le gusta bailar, el hombre va a reproducirse. No intentes hablarle porque no se escucha nada. ¿Cómo te llamas? Yo me llamo Loli. ¿Que te gusta qué? No. Se presta para malos entendidos. Tú solamente contacto visual. Es muy importante que de vez en cuando te desmueves mucho. Para que te vea, porque si él no te ve, se pone a hablar con una amiga, juntas se van de la mano generalmente al baño y vos te cais bailando solo como los hueones. Y va a ir cachando que no hay nada mejor con quien bailar. Y uno se va haciendo el hueón. Y te das vuelta y hay tres hueones para lados de ti. No.",25_bailar_fiesta_bailemos_baile,1
2550,2,2,0.1711787729898026,2,Arturo Ruiz-Tagle,2015,2010,2,2_chiste_programa_hoy hoy_chistes,"Para, para, para, para. No, porque ustedes después de decir, ""Ruiz Tyler es homofóbico."" Yo no soy homofóbico porque yo soy actor. Si fuera homofóbico me quedo sin amigos. Tengo harta rutina de esa, pero vayan a ver al teatro mejor. Porque esta gente está igual que mis condones, hipersensible. Y yo lo apoyo, huevón. Tengo ahora Ah, sí quieren los cuento, pero no, mejor que no. Porque ustedes están esperando que yo cuente chistes políticos, ¿cierto? ¿Y después quién me va a defender? No me acuerdo el año 2004 estaba George Bush en Chile, yo dije que los gringos habían atacado a los iraquíes porque los iraquíes se Los gringos sabían que los iraquíes tenían arma de destrucción masiva, porque los gringos tenían las pruebas, tenían las facturas de cuando se las vendieron. ¿Sí? Y mostré un cartel que decía, ""Otro mundo es posible."" Los productores me dijeron, ""No es posible."" Matan la raja, me echaron. Yo le dije al productor, pero que sabes señor productor que yo quiero hacer un humor que haga pensar a la gente. El productor me dijo, ""¿Cómo se logra hacer pensar a la gente, huevón?"" ¿Te imaginas que la gente empieza a pensar? ¿Qué a pensar de nosotros? Y me echaron por huevón. Me echaron de la tele. Y me hicieron un bien porque el stand-up comedy es libertad.",2_chiste_programa_hoy hoy_chistes,1
2551,2,2,1.0,2,Arturo Ruiz-Tagle,2015,2010,2,2_chiste_programa_hoy hoy_chistes,"¿O no? Es pura libertad. Yo no quiero de hablar chiste de la Bachelet esta noche porque yo conocí a la Michelle hace muchos años atrás. Sí, como actor. Déjeme contarle, pues, chiquillo. Sí, la conocí como actor en la inauguración del hospital de Curepto. En esa instancia interpreté el muy imaginario. Llega el médico a palos. Anda Caburga cuando quieras y yo llego a Caburga. Andaba por aquí y que fuera riero le digo. Y me juntó ahí al frente al lado de Leysa Aguirre, Nicolás, que ahora es eh eh ministro de educación y que quiere hacer la reforma educacional con una tómbola, porque la mamá trabajaba en la",2_chiste_programa_hoy hoy_chistes,1
2552,0,0,0.2119389388048516,0,Arturo Ruiz-Tagle,2015,2010,0,0_presidente_país_huevón_pesos,"nivela. Y al frente viven los Piñera, que son gente de clase trabajadora. A ver, a ver, señores. Los Piñera tienen lo que tienen gracias al esfuerzo de todos nosotros. Y yo le doy consejo a la Michelle. ¿Por qué ahora le lanzaste esta cuestión? Y Y nos juntamos con el Miguel y el Dávalito, el Dávalo. Sí, de hecho para que sepan ustedes, el Miguel era amigo del Dávalo, de hecho al Miguel le decían el negro y al Dávalo le decían el oscuro. Incluso salíamos a remar juntos y al Dávalo nosotros le decíamos sin va, sin va güenza. Yo le doy consejo a Michelle, Michelle búscate un pololo. Alguien que te haga cucharita o cucharón. Sácate partido. No te saques más fotos en traje de baño. No te te pongas más esos trajes de dos piezas para decir sorpresa de cumpleaños. Le digo yo, ¿pero qué pasa? Es que ella trata de vestirse como la Cristina Fernández desvío de Kirchner, la presidenta de Argentina. ¿Has visto la presidenta de Argentina? Yo sé que la quieren, yo sé que la quieren. Yo sé que la quieren. Cacha que la presidenta de Argentina ahora llegó en sí de rueda dijo, ""Si a Pinochet le funcionó, a mí también."" Cristina Fernández viuda de Kirchner con esos trajes palo rosa, bien senyó el cuerpo, el pelo rojo color caoba, las pestañas largas de camello, los labios con botox que parece que estuviera comiéndose un pedazo de carne cruda. Y le habla al pueblo argentino como si estuviera cantando un tango candoroso. Por eso, el pueblo argentino la arre.",0_presidente_país_huevón_pesos,1
2554,4,4,0.43049148588296,4,Arturo Ruiz-Tagle,2015,2010,4,4_chileno_chile_argentino_chilenos,"inventó la oligarquía, una palabra llamada patria. ¿Para qué? Para que el chileno vaya a dar su vida, que es lo único que tiene, por ese pedazo de tierra. Anda a dar tu vida por ese pedazo de tierra, que el futuro de Chile... y el huevón no tiene ni departamento. Elementos psicopatrióticos. Dentro de los mitos urbanos: que la bandera chilena es la más linda del planeta, que el himno nacional salió segundo, que le ganó la Marsellesa, el himno nacional de Francia, el himno de la patria, el himno de Rusia y Chile. Y uno cuando adulto se pregunta dónde mierda está ese concurso. Esa frase ridículamente psicopatética: ""Los chilenos somos los ingleses de América del Sur"". Como si los ingleses dijeran: ""Ay, nosotros somos los chilenos de Europa"". Ni cagando, po. Hay que hacer un gesto de amistad en pos del sueño bolivariano: mandarles de cónsul a Bolivia a Joaquín Lavín. Para que le haga una playa a esos gallos y se queden tranquilos. La verdad, la verdad, yo estaría superfeliz de ser cónsul de Bolivia. Y una vez hice una playa en Santiago. Al lado del río Mapocho. Y era una playa de verdad, porque se sentía olor a marisco. Es que yo he",4_chileno_chile_argentino_chilenos,1
2555,10,10,1.0,10,Arturo Ruiz-Tagle,2015,2010,10,10_maestro_hora hora_ruperto_hora,"no hago invitaciones porque ya después de Kramer ese weón me cagó yo. Ese weón invita hasta la carta a justo, pues, weón. Voy a hacer una invitación cortita, alcanzo, cortita, el Luis Presley. Gracias. Ahora Me gusta el weón. Elementos psicopáticos. Hay gente que quiere que yo haga siento voy a hacer una alfombra con la la derecha esta noche, ¿verdad? Hay gente Este país tenemos que construirlo entre todos. Fíjate el otro día me llamaron para hacerle un coaching a Longueira, un coaching de empatía. Que cuando anda todo el día así deprimido como que huele feo. Y con las cejas levantadas y ojeroso, no hay que escuchar voz al huevón. No es primer político de derecha que escucha voz, se acuerde usted en Nambijí. Ese gallo habló con la montaña. Va encima la montaña y lo agarró con el huevo.",10_maestro_hora hora_ruperto_hora,1
2564,2,2,0.1077739343200018,2,Arturo Ruiz-Tagle,2015,2010,2,2_chiste_programa_hoy hoy_chistes,"su ética, su moral, sus buenas costumbres, si ofendí mancillé el honor de algún ídolo o algún líder de ustedes, créanme que lo hice de todo corazón. Buenas noches, muchas gracias. Fue la presentación del actor, guionista, comediante y tremendo humorista Arturo Ruiz Tacle.",2_chiste_programa_hoy hoy_chistes,1
2565,6,6,0.1144087729123193,6,Arturo Ruiz-Tagle,2015,2010,6,6_quinta_vergara_público_quinta vergara,"con una presentación escrita por él mismo, con una puesta en escena que solamente un hombre que tiene el recorrido que tiene Arturo puede realizar. Aquí está, recibe el aplauso para Quinta Vergara. Él quería consagrarse y regresar después de 13 años a este escenario. ¿Cómo te sientes después de 13 años volver acá a este escenario? Feliz, feliz, muy feliz. Feliz de este recibo. momento. En este momento que lo esperé por ansia y ha sido un trabajo de monje de estar ahí resistiendo en distintos escenarios. La verdad es muy emocionante que me haya escuchado en muchos Y parece que ahora la quinta Vergara quiere que tú los escuches a ellos. Y se escucha clarito. Porque esta noche te quiere premiar, quiere premiar ese esfuerzo y esa valentía se cobra Gracias, Arturo. Y por supuesto todo el talento que pusiste sobre este escenario. En Viña del Mar hay gaviota de plata para Arturo Restarte. Él quería volver, quería regalar humor y nos hace recordar que mucha que es importante",6_quinta_vergara_público_quinta vergara,1
2568,1,1,0.3752417515769107,1,Arturo Ruiz-Tagle,2015,2010,1,1_canción_almas_cantar_vivo vivo,"Un cancionero. Al lado del pandero, por favor, vamos a alabaré, alabaré. Cuando el número de los reprimidos y todos alaban al señor, todos cantando todo y todos cantando bobo. Porque allá lo que tú llegáis, coro. Y ahí coro para todo. Si tú no querés coro, puedes tocar el instrumento. ¿Te gusta el arpa? Toca el arpa. Toca el violín, violín. ¿Te gusta la guitarra, la guitarra? ¿Te gusta la corneta, la corneta? Porque hay un cielo para todo. Si están los mejores músicos, está Mozart, Brahms, está John Lennon, Jimmy Hendrix, el Jim Morrison, la Janey Joplin, la Amy Winehouse, el Kurko Bain, están los nueve más arriba, están todos ahí. A mí, de hecho, a mí me salió recibir John Lennon. Yo me desemocione, yo pensé, primero pensé que era Jesucristo y dije, ""Uy, que está para la cagada, dije. Y caché que no tenía los hoyitos aquí, tenía los hoyitos acá. Dije, ""Ay, John Lennon."" También fue superemocionante porque es mi ídolo del rock. Es mi ídolo del rock. Además un líder, un líder por la paz. Quizá para usted un líder negativo, porque era boladito, es verdad. John Lennon era boladito. De de hecho, el aeropuerto de Liverpool, donde nació el obispo se se llama Aeropuerto John Lennon porque era boladito. la fetamina en Hamburgo con Paul McCartney, la marihuana con Bob Dylan en Nueva York, los hash con el Machachi, Machachi, George Harrison en la India, los ácidos con Miller Jagger, la heroína con Jimi Hendrix, el neopreno con Ringo Starr. Pero a cierta edad dijo, ""Ya no más, no hay nada mejor que estar limpio."" Y se encerró en su pieza a dejar las drogas y dejó las drogas de sopetón así a lo macho y él escribió una canción se llama Cold Chorky, pavo frío, porque él sentía el sian en su piel al dejar las drogas. Y Cuando yo le no estuvo Lucio, cuando estuvo realmente limpio, salió de su pieza, se dio cuenta que estaba casado con yo coño y dijo, ""Yo ya la media boladita, weón."" Hay un cielo para todos. Usted, señor, mormón. Camine, camine, camine, camine, camine, camine. Usted, señor, testigo de Jehová. Siga el mormón, siga el mormón. Eh, eh, y estos volantes, diga que es para la micro. Gracias. Usted, señor, musulmán. Le gusta que a Stevenson. ¿A quién andaba buscando? Ah, no le fue a Es que en este momento no está. Está en la montaña. Pero espero aquí si la montaña de Bacabora. ¿Cuántas vírgenes dijo? 27 vírgenes. 27. Tiene toda la tenencia para buscar alguna, por favor, adelante, bienvenido al paraíso. Esa no, es la mamá del jefe, cuidado. Usted, señor, budista, toma unas monedas, ¿para qué? Si no soy un materialista, son para el Buda, mira, el gordo que está ahí, es Buda. Póngale una moneda en el poto, va a estar feliz, Buda, mira, mira. Ojo con Buda, el primer vegetariano gordo. Llegan los haredistas. Krishna Los Krishna no pueden entrar al cielo así como así, no, los Krishna tienen que reencarnarse y la reencarnación sí que es difícil, pero para reencarnarte tienes que pasar por el limbo y el limbo se va a hacer así, po. Chiste de judíos no voy a contar porque soy rebelde, pero no huevón.",1_canción_almas_cantar_vivo vivo,1
2573,3,3,0.120125661511755,3,Edo Caroe,2016,2010,3,3_humor_quinta_quinta vergara_vergara,"Ya estamos de regreso en Viña 2016, porque ahora vamos a dar paso a los artistas que llegó del sur. Un joven que diseñó su carrera de abogado para dedicarse a su pasión, la magia y su particular también estilo humor, Rafael. Así es, Carolina. Comenzó desde muy abajo, pero su empuje y su esfuerzo ya lo ha hecho conocer de buenos triunfos. Esta noche viene por uno de los desafíos más importantes de su carrera. Se ha preparado durante meses para este momento momento y sabemos, tenemos fe como él le dice a todos sus seguidores. Recibimos en la Quinta Vergara a una revelación del humor al señor Edo Caro. Los sacando bien, vamos sacando, eh.",3_humor_quinta_quinta vergara_vergara,1
2574,2,2,1.0,2,Edo Caroe,2016,2010,2,2_chiste_programa_hoy hoy_chistes,"Repasa el libreto, repasa el libreto. A texto aprendido no hay cómico malo, te tiene que resultar. Esquivando las pifias, esquivando las pifias, esquivando los tomates. No, no, no. Que no sea plata porque con la jubilación que tengo... usando que en, en Viña, el inicio, sería un honor que me presentara. ¿Querías tener un Coco en Viña? Vaya a tener, entonces, un Coco en Viña.",2_chiste_programa_hoy hoy_chistes,1
2577,0,0,0.5396582411890628,0,Edo Caroe,2016,2010,0,0_presidente_país_huevón_pesos,"He tratado de hacer muchas cosas para independizarme, para mejorar esta craquelada sociedad en la que vivimos. Traté de hacer un partido político de puros discapacitados, pero no lo pude hacer, huevón, porque cuando nos quisimos juntar nos faltaron algunos miembros, huevón. ¡Qué malo que soy, huevón!",0_presidente_país_huevón_pesos,1
2578,2,2,0.2130370680186151,2,Edo Caroe,2016,2010,2,2_chiste_programa_hoy hoy_chistes,"Oye, he ido a cuanto casting había, huevón. De hecho, estuve a punto de ser protagonista, huevón, de una película para cabros chicos, huevón. Eh... para mí que el de amarillo me cagó, huevón. ¡Ay! Les conté que quise ser el guitarrista, huevón. Puta, pero no pude, por esto es lo que tengo. Soy zurdo. Ah.",2_chiste_programa_hoy hoy_chistes,1
2580,2,2,0.1011944673153289,2,Edo Caroe,2016,2010,2,2_chiste_programa_hoy hoy_chistes,"Buenas noches, viña. Buenas noches, monstruo. ¿Cómo va ahí arriba? ¿Qué fue? ¿Ah? ¿Qué fue esa ¿El beso? No no teníamos No preparado esto. Amigo, ya no no hemos tocado tanto que un beso. Una raya en el agua. Da lo mismo, dame un beso. Dame un beso. No. ¿A dónde? Ya, está bien. Pero ¿Qué fue ¿Qué fue? ¿Qué fue esa presentación de mierda, amigo, que hizo? O sea, decir la verdad es humillar, amigo. No, acuérdese usted, amigo, que usted es como el Transantiago. Desde que lo consiguieron es una mierda. Aparte, recuerde que usted que yo no meto las manos al fuego por nadie, la última vez mira cómo quedé. ¿Te gusta te gusta humillar a la gente, ah? No. Te gusta molestar. Porque, bueno, no es Cocolegran por si no se habían dado cuenta, es Óscar Álvarez. Gran imitador, comediante. Ahí está. Gracias. Gran gran eh gran imitador, comediante, un pedazo de artista sin duda. Que ¿Es un piropo eso o es un halago? Es un halago, pues, amigo. Es un halago. Lo que pasa, amigo, es que usted le gusta humillar a la gente porque porque usted se le subieron los humos a la cabeza. Sí, no fue un trayecto muy largo, pero se No. le subieron A ver. Sí, pero por lo menos yo soy original, pues amigo, ¿ah? No como usted que anda copiando. Jean Philippe de Fonasa. ¿Cómo que Jean Philippe con Fonasa? ¿Ve que está ¿Ve que está soberbio, amigo? Sí. Yo creo que sé por qué, porque nos ha ido bien. Ya. Estuvimos en el Festival de Olmué, ahora llegamos al Festival de Viña. Tenemos un programa de radio en las 40 principales de lunes a viernes de 18 a 20 horas. Muy bien. Sí. 101.7 en Santiago, aquí en Viña, no tengo puta idea, ni me interesa. ¿De qué? ¿Ah? ¿De qué es centralista, amigo? No, para nada. Se puso Se puso como déspota. Pero bueno, tenemos un programa de radio y nos ha ido bastante bien con la radio. Se podría decir que al fin Oscarito tiene radio, le faltaría el cubito y el humero Ya. y estaríamos Estamos hablando de pega, no del cuerpo. Pero Pero usted usted partió, amigo. Usted comenzó esto. Pero yo estoy orgulloso de trabajar contigo. Una persona que le ganó la vida, una persona que ha luchado por estar acá en este escenario de igual igual sin importar los perjuicios. ¿Ha cumplido todos tus sueños en la vida excepto uno? Sí, bueno. Sí. Sí, porque es verdad. Óscar ha cumplido todos sus sueños en la vida excepto uno. ¿Sabe usted, señora, cuál es el sueño de Óscar, no? Masturbarse, pues, con si es evidente. Si no se puede No se puede tocar el el pene. Pero uno puede delegar funciones. Estaba Estaba curado, amigo. Era secreto, se supone. Sí. Sí. Bueno, amigo, antes de irme a preparar un nuevo personaje porque Acuérdese que usted es telonero o no es Sí, sí, este es el show de Óscar, yo lo estoy teloneando. Bueno, antes de irme eh hasta cuándo va a seguir con la huevita la magia mía? ¿Ah? Porque la gente viene a ver a a Edu Caro pero para que cuente chistes, no para que haga magia. No, pero es que amigo la la poca gente que me conoce me conoce porque hago humor, no me no conoce mi faceta de mago, pero a mí me gusta la magia, a mí me encanta la magia. A mí me gusta el baloncesto y nadie que me haya pillado tirando un triple pues huevón.",2_chiste_programa_hoy hoy_chistes,1
2581,12,12,0.1373065714751118,12,Edo Caroe,2016,2010,2,2_chiste_programa_hoy hoy_chistes,"Para, para. Ya se toma la llama, se tira y ahí viene y ahí cae. ¿Viste? Increíble. La quinta quedó excitada. Se lo puedo hacer de nuevo, mira, puedo lanzarlo, impresionante. Bueno, ahí está. Puedo tirarlo nuevamente hacia arriba y ahí ya se fue a la mierda. No, cayó acá. No, tranquilo. Apágalo, apágalo. Tranquilo, tranquilo, tranquilo, no pasa nada. Puta, quizás Mira, ahora no causó mucho impacto, pero dice esta misma magia la araucanía y fue como, ""Oh, la gran huevada."" A ver, seamos sinceros, ¿le gustó ese truco? Esa mierda de Amigo, yo hago machou abrochándome los zapatos, huevón. Hasta cuándo? Gracias, amigo. Lo dejo amigo. Muchas gracias. Vuelve en un rato con otro personaje. Okay. Sí, porque te necesito acá, te espero. Te espero, ¿ah? Gracias, amigo, te pedimos a Óscar Álvarez. Bien, buenas noches, viña, ¿cómo están? Sí, misma energía en un vendedor de",12_perro_perrito_selva_lobo,1
2583,28,28,0.2322317640298786,28,Edo Caroe,2016,2010,28,28_puta puta_noticias_puta_ta,"Pero mi carrera, pero mi carrera no... Muchas gracias. Pero mi carrera no comenzó en televisión porque yo, antes de entrar a la televisión, golpeé muchas puertas. Eh... yo era testigo de Jehová junto a mi familia. Así que, considerando que hay gente que no me conoce, me presento nuevamente. Mi nombre es Edu Caroé. Me gusta presentarme porque mi madre siempre dijo, siempre",28_puta puta_noticias_puta_ta,1
2584,5,5,0.1722229845541698,5,Edo Caroe,2016,2010,5,5_colegio_niños_papá_hijo,"me decía: ""Hijo, lo más importante es la introducción"". Ella fue actriz porno, así que sabe de lo que habla. Eh... A propósito de porno debo confesar que uno estaba tan nervioso desde... desde esa vez que una profesora me pilló mirando una revista porno en la sala de clase. Esa fue la última reunión de apoderados de mi hija a la que fui. Porque es verdad, siempre me pongo nervioso por distintos motivos. Me preocupa, por ejemplo, que se me olvide el libreto, quedar en blanco...",5_colegio_niños_papá_hijo,1
2586,20,20,1.0,20,Edo Caroe,2016,2010,20,20_hermana_fea_curado_marihuana,"cuando me toca actuar. Y siempre cuando fumo, me acuerdo de una polola que tuve que fumaba todo el tiempo. ¿Qué manera de fumar esa mujer? Era tan adicta al cigarro que cuando nacía sexo oral me apretaba la punta para que saliera un entolado. Eso ya ¿Qué manera de fumar esa mujer? Es De verdad, ¿qué manera de fumar esa mujer? Hace poco la volví a ver, casi no la reconozco. Le faltaba un poco de pelo en esa foto de la casquetlla. Yo soy de la ciudad de Temuco. ¿Alguien de Temuco por acá? Una mierda",20_hermana_fea_curado_marihuana,1
2587,4,4,0.1475961567562723,4,Edo Caroe,2016,2010,4,4_chileno_chile_argentino_chilenos,"ciudad, por eso me fui. No, no. Contemporáneos, ¿saben qué es una broma? ¿Saben qué es una broma? Soy de la ciudad de Temuco. De mis antepasados no sé mucho porque el árbol genealógico también lo quemaron. Eh... No, la verdad es que soy de Temuco, pero tengo familia repartida por todo Coquimbo, sobre todo después del tsunami. No, soy de Temuco. Soy de Temuco, orgulloso de mi tierra, la tierra que me vio crecer, por supuesto. Y... y debo decir: Muchas gracias. Sí, soy de Temuco. Lamentablemente allá no me conocen mucho, pero bueno, nadie es profeta en su tierra, menos en la Araucanía que se la han quitado todas, pero bueno, ese otro tema. Tengo buenos recuerdos de Temuco.",4_chileno_chile_argentino_chilenos,1
2588,24,24,1.0,24,Edo Caroe,2016,2010,24,24_amor_dije_pa_pa pa,"Muy buenos recuerdos de mi ciudad. En Temuco, por ejemplo, tuve mi primera polola. Estábamos muy enamorados, muy enamorados. De hecho, la primera vez que nos acostamos, ella supo que nunca más se iba a poder acostar con otro hombre. Después del tremendo herpes que le pegué, muy difícil lo veía. Eh... Sí, también me paro en este escenario muy nervioso, ¿por qué? Porque la gente... la gente está molesta, la gente es difícil hacer reír a la gente hoy en día, la gente está indignada con",24_amor_dije_pa_pa pa,1
2589,0,0,0.135675565064187,0,Edo Caroe,2016,2010,0,0_presidente_país_huevón_pesos,"muchas cosas, con las instituciones, con el sistema. Es complicado, es complejo se ríe la gente. Eh, no sé, en la calle la gente me paraba y me decía: ""Ido, huevón, dale a la AFP, dale a la AFP"". Y le decían: ""Pero, huevón, si ya le he dado todo, ¿qué más querés que le des, huevón?"". Y en definitiva... en definitiva Chile... En definitiva Chile experimenta una crisis y un",0_presidente_país_huevón_pesos,1
2591,7,7,0.3695870775108005,7,Edo Caroe,2016,2010,7,7_vieja_suegra_abuela_abuelita,"¿Quién es ese Higuaín? ¿Quiénes son ustedes? ¿Quién soy yo? ¿Dónde estoy? El Alzheimer avanza tan rápido, huevón. Sí, pero debo... debo reconocer que, eh... hace poco como familia cumplimos el deseo de mi abuelo de ser cremado. Quizás debimos haber esperado que muriera, pero, eh... Mi abuelo me inculcó esto de la magia y el humor. Sí, desde... desde pequeño me gustó la magia y el humor. De hecho, en el... en el colegio yo le contaba chistes a mis compañeros. Siempre recuerdo a mi mejor amigo del colegio. Él era... él era el vino. Y le decíamos Gasparín porque se murió. En Chile, la magia no es muy respetada, no es muy popular. En otros países distintos... en Estados Unidos, por ejemplo, el gran mago David Copperfield",7_vieja_suegra_abuela_abuelita,1
2592,3,3,0.1388684653396968,3,Edo Caroe,2016,2010,3,3_humor_quinta_quinta vergara_vergara,"hizo un acto de escapismo a 30 m de altura en una torre, 30 m de altura encadenado por todos lados, cadenas, candados y la gente pasaba por Nueva York y veía a Copperfield en esa torre y decía: ""Oye, pero mira lo que está haciendo ese tipo"". Lo estoy traduciendo obviamente. ""Mira lo que está haciendo ese tipo. Qué genial ese mago. Mira lo que está haciendo allá arriba encadenado allá arriba"". Si yo hiciera lo mismo acá en Chile, la gente pasaría y diría: ""Ah, mira, un deudor habitacional hueyendo otra vez"". Y sigue camino.",3_humor_quinta_quinta vergara_vergara,1
2595,11,11,1.0,11,Edo Caroe,2016,2010,11,11_hijos_mamá_papá_hijo,"comparable al momento en que la mujer que amas te dice: ""Estoy embarazada""... y le llega la regla. ¡Oh, ese momento, huevón! Ese... no hay Navidad que supere esa wea, es impresionante. Sí. Y claro, lo importante de todo esto de haber llegado a este escenario tan importante es que yo trabajé, trabajé mucho para estar acá. Estoy trabajando 7 días a la semana,",11_hijos_mamá_papá_hijo,1
2598,2,2,0.1380246828291589,2,Edo Caroe,2016,2010,2,2_chiste_programa_hoy hoy_chistes,"pero para el artista. Así que, si alguno de ustedes considera que estoy haciendo humor muy pasado, que no... que se equivocaron de de de noche, que no es lo suyo, que hoy... que dice mucho graba todo, hoy que que que terrible, se está riendo de cosas que no se puede reír... esta es la instrucción que siempre doy cuando actúo: vayan a la boletería, pidan la devolución del dinero y vean cómo el encargado les hace así, ¿okay? Eh...",2_chiste_programa_hoy hoy_chistes,1
2599,0,0,0.3744241668048187,0,Edo Caroe,2016,2010,0,0_presidente_país_huevón_pesos,"Sí, porque vamos a hablar cosas muy importantes. Ha sido un inicio de año bastante agitado junto con el anterior. Nuestra clase política se está destacando por prácticas poco transparentes. Tenemos esa sensación de que nos roban. Sí, lo que pasa... lo que pasa es que en este show voy a nombrar a varios políticos, entonces se van a a pifiar en cada uno, esto va a va a durar como 3 horas. Eh, sí. Y y y ojo con las picias porque estos tipos son capaces de ponerle un impuesto a la picia y y nos cagan de nuevo. Entonces... tenemos esa sensación de que nos roban desde que nos levantamos hasta que nos acostamos. Ni siquiera ni siquiera podemos dormir tranquilos porque hasta morfeo te cogotea en el sueño, güeón, es impresionante. Y hemos tenido pocas alegrías y esos síntomas de",0_presidente_país_huevón_pesos,1
2602,0,0,0.5134806165253719,0,Edo Caroe,2016,2010,0,0_presidente_país_huevón_pesos,"en polibro, el huevón. Entonces, Gramsci definía la crisis como aquel momento en que lo que tiene que morir no ha muerto y lo que tiene que nacer no ha nacido todavía. Bajo esa premisa, hay muchas cosas en Chile que se que se pueden englobar ahí. Una cosa que debería morir en Chile y no lo ha hecho es la ONEMI. La ONEMI, huevón, un sistema penca, el icono de la inoperancia y la ordinaria, la ONEMI. No tienen tele... teléfono, no tienen internet; lento, un sistema por sobre todo ordinario. Un sistema tan ordinario como que te case el pastor Soto, así de... ese un sistema, un sistema tan ordinario como salir en mano al fuego, alerta máxima, ir de público a la jueza. Básicamente cualquier programa Chilevisión, menos el festival; esta wea es un lujo, ah, esta wea es importante. Esto es otra cosa.",0_presidente_país_huevón_pesos,1
