segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
374,2,0.2430405067876501,8,Festival,0.1556657276533663,29.0,Personajes,0.0873747791342838,Paulo Iglesias,1995,1990,8,Festival,"Y la Sofía Vergara, ¿la vieron? ¿Cómo está? ¿Tú sabes qué? Es preciosa ella. Incluso aseguró su brazo en un millón de pesos cada uno. Un melón cada brazo, imagí",0.0682909485190825
2596,2,0.282465943788279,0,Chilenidad,0.1951465499131162,28.0,Presidencia,0.0873193938751628,Ricardo Meruane,2016,2010,0,Chilenidad,"Ustedes ven allí como un país tan largo con un trencito que con cueva llega a Chillán, huevón. ¿Han visto lo carretas que son los trenes aquí en Chile, huevón? ",0.1078271560379534
4004,2,0.5444586246979053,0,Chilenidad,0.4572246342531993,28.0,Presidencia,0.087233990444706,"Daniela ""Chiqui"" Aguayo",2025,2020,0,Chilenidad,"Oye, que sabes que yo creo igual que los... Mira, los chilenos hemos... hemos perdido la capacidad de asombro, porque ya no nos asombramos con nada, ¿cachái? Po",0.36999064380849334
3380,2,0.2609246647438206,8,Festival,0.1737796038584458,29.0,Personajes,0.0871450608853748,Ernesto Belloni,2020,2020,8,Festival,"Está bien, quiero decirles que muchas gracias a la a esta gran cantante, a esta gran arti a esta gran artista, Ana Gabriel que estuvo esta noche. Mira, es más, ",0.086634542973071
1783,2,0.364163865167186,0,Chilenidad,0.2771264322746006,28.0,Presidencia,0.0870374328925854,Hermógenes Conache,2013,2010,0,Chilenidad,"En el barrio le dicen la hidroaisitén. Nadie la quiere en Chile. ¿En serio? Fea, pero del verbo fea.",0.19008899938201518
2261,2,0.3961266810555533,0,Chilenidad,0.3091752693680585,28.0,Presidencia,0.0869514116874948,Arturo Ruiz-Tagle,2015,2010,0,Chilenidad,"Ustedes, las mujeres chilenas que se han sacado la mugre estudiando para igualarse intelectual y monetariamente al hombre, sacando becas para tener una empresa ",0.22222385768056369
3765,2,0.3452096574152462,12,Reggaeton,0.2582661751720507,29.0,Personajes,0.0869434822431955,Fabrizio Copano,2023,2020,12,Reggaeton,"Además que Además que Marciano que tiene tiene una canción muy buena, que que ahora se ve mucho mejor. Ojo, antes antes te veías más malo, amigo. Te veías ¿Sabé",0.1713226929288552
981,2,0.4288213430241087,0,Chilenidad,0.3419629499622719,28.0,Presidencia,0.0868583930618368,Arturo Ruiz-Tagle,2002,2000,0,Chilenidad,"No, no, no, ya vamos a bajar el diccionario. Ahora la palabra huevón está en el diccionario. Está en la enciclopedia. Eso es un aporte a la cultura latinoameric",0.2551045569004351
2987,2,0.36996698144215234,0,Chilenidad,0.2834183259925324,28.0,Presidencia,0.0865486554496199,Fabrizio Copano,2017,2010,0,Chilenidad,"Ahora el otro día con esto de los incendios eh pasó que bueno, mi mamá se me acercó y me dijo: «Hijo, ya sé quiénes son los que hicieron los incendios en Chile.",0.19686967054291252
1318,2,0.3789558732801605,0,Chilenidad,0.2924478455163267,28.0,Presidencia,0.0865080277638338,Álvaro Salas,2007,2000,0,Chilenidad,"Lo otro rico que chileno está pasándolo bien, está viajando harto. Si viaja harto en cruceros ahora, bonito esos viajes en barco. Lo único malo que dan todo en ",0.20593981775249287
951,2,0.17644610244566922,29,Personajes,0.089938737918932,19.0,Copuchas,0.0865073645267372,Millenium Show,2001,2000,29,Personajes,"Inglés. ¿Aquí te pillo? En inglés te pillo, compadre. A ver, casa en inglés house, mesa table, silla, chair, pizarrón, sarrón, ventana, window, puerta, door, ve",0.003431373392194806
1816,2,0.529152678049471,0,Chilenidad,0.4426869061107159,28.0,Presidencia,0.086465771938755,Hermógenes Conache,2013,2010,0,Chilenidad,Había un cura chileno que hacía las misas todos los días en Argentina y lo hacía especialmente para argentinos. Y este cura chileno lo hacía porque le tenía mal,0.35622113417196094
3812,2,0.2104291656805628,8,Festival,0.1240487425274938,29.0,Personajes,0.086380423153069,Javiera Contador,2024,2020,8,Festival,Yo no estaría en este escenario si no fuera por alguien a que yo sé que ustedes quieren mucho y lo quiero decir públicamente. Yo todo lo que soy se lo debo a Sh,0.0376683193744248
930,2,0.1833097669765169,20,Boleros,0.0970004217137734,29.0,Personajes,0.0863093452627435,"Daniel Muñoz ""El Carmelo""",2001,2000,20,Boleros,"—Por favor, Carmelo, sáqueme de una duda. —¿Quiere que se la saque el que se la metió, pues oiga?",0.010691076451029902
3739,2,0.4390155349976328,0,Chilenidad,0.3527491661815815,28.0,Presidencia,0.0862663688160513,Fabrizio Copano,2023,2020,0,Chilenidad,"O por ejemplo, nunca va a vivir el bullying chileno, porque el bullying chileno es distinto al bullying gringo. Acá somos de la talla rápida; allá hacen un bala",0.26648279736553016
335,2,0.1763989348035512,25,Pegados,0.0902510591008559,12.0,Reggaeton,0.0861478757026953,Gloria Benavides,1995,1990,12,Reggaeton,"«No, no baile. Que me acabo de acordar que cuando baila tiene menos ritmo que una gotera».",0.004103183398160598
1198,2,0.1843835315954396,8,Festival,0.0984354078677844,29.0,Personajes,0.0859481237276552,Carlos García,2006,2000,20,Boleros,"Pero vamos a pasar a otros un espacio cultural, momento muy especial para el alma. Por supuesto, auspiciado por esta empresa que me acompaña. Adelante con la pu",0.012487284140129201
1766,2,0.3711957628680768,0,Chilenidad,0.2853022956579883,28.0,Presidencia,0.0858934672100885,Bombo Fica,2012,2010,0,Chilenidad,"Ahora hay que tener cuidado en el chilenismo lógico, no podemos andar coprolágicamente por la calle. Yo se lo digo, yo tengo un amigo que es livianito de boca; ",0.1994088284478998
1209,2,0.178057056118269,12,Reggaeton,0.092204255010592,29.0,Personajes,0.085852801107677,Julio Sabala,2006,2000,12,Reggaeton,"Es que los Iglesias son especiales. ¿Quién nos iba a decir que hasta el propio Julio Iglesias le saldría un duro competidor como Luis Miguel, Luis Miguel que es",0.006351453902915
2587,2,0.3153830740151888,4,Huevones,0.229719421504784,26.0,Granja,0.0856636525104048,Ricardo Meruane,2016,2010,4,Huevones,"Ahora, hay una, hay, en otro se parece la colusión de los pollos y la de las farmacias, huevón. Resulta que las dos tienen un plan B. Por ejemplo, si usted quie",0.14405576899437922
1498,2,0.45603861212369357,0,Chilenidad,0.3704926830808435,28.0,Presidencia,0.0855459290428501,Profesor Salomón y Tutu-Tutu,2008,2000,0,Chilenidad,"Y ahora sí, último ejercicio de complete en la oración y con esto me despido, amigos. Dice así: «A raíz de los últimos acontecimientos, la mayoría de los chilen",0.2849467540379934
650,2,0.1987955742004442,12,Reggaeton,0.1134931110491808,29.0,Personajes,0.0853024631512634,Gloria Benavides,1998,1990,12,Reggaeton,Dicen que Martita Sánchez es figura excepcional. Ahora canta con Bocelli y su éxito ya es mundial porque tiene dos razones que la han hecho popular.,0.028190647897917406
1802,2,0.2394165882702436,1,Familia,0.1541589715613048,27.0,Edad,0.0852576167089388,Hermógenes Conache,2013,2010,1,Familia,"El papá me dijo: «Sí, pero la diferencia de edad es muy grande. Usted va a esperar un tiempo, a esperar que mi hija sea mayor». Y le dije: «Falta mucho tiempo p",0.06890135485236598
4035,2,0.3753521316215036,0,Chilenidad,0.2901003630933622,28.0,Presidencia,0.0852517685281414,"Daniela ""Chiqui"" Aguayo",2025,2020,0,Chilenidad,"Y los papás de Chile preguntó mi hija, ""Un día, hija mía, regresaron los papás de Chile y Chile corrió a abrazarlos. ¿Dónde está la alegría?"" preguntó. ""¿Qué al",0.20484859456522078
1424,2,0.1882146247589537,12,Reggaeton,0.1030576814481924,29.0,Personajes,0.0851569433107613,Stefan Kramer,2008,2000,12,Reggaeton,"Por ahí me decían que lo hiciera como el Rafa Araneda y yo lo encontré espectacular. Una idea fantástica. «Tenemos los mejores bailarines, los mejores cantantes",0.017900738137431094
1521,2,0.1858475198066226,5,Matrimonio,0.1011570022016496,18.0,Intimidad,0.084690517604973,Dinamita Show,2009,2000,5,Matrimonio,"20 años casados, ya no están ahí, la ropa amontonada, compadre, empieza a lavar, no separa la ropa de color de la blanca, todas las pecas los calzones del marid",0.0164664845966766
1065,2,0.1849535558493495,28,Presidencia,0.1004171483745421,0.0,Chilenidad,0.0845364074748074,Palta Meléndez,2004,2000,0,Chilenidad,"Bueno, nos vamos a reír de otra cosa. Fíjese que hoy día con porque años atrás nosotros teníamos cinco canales de televisión o cuatro, hoy día tenemos más de 90",0.015880740899734708
2351,2,0.2088420245854284,28,Presidencia,0.1243551541121647,9.0,Política,0.0844868704732637,Edo Caroe,2016,2010,0,Chilenidad,"Si hubiera algo de honestidad en las noticias... en las noticias del cuadradito de de del lenguaje de sordomudo, el huevón estaría todo el rato así, pum, pum. N",0.039868283638901006
3277,2,0.2482878539898209,0,Chilenidad,0.1638447253765836,28.0,Presidencia,0.0844431286132373,Mauricio Palma,2019,2010,0,Chilenidad,"Estamos protegidos por el mar, por un lado, por la cordillera por el otro. Después pensé bien esa idea. Se viene un tsunami, un aluvión que cae al medio. Llama ",0.0794015967633463
4209,2,0.1961854616970105,12,Reggaeton,0.1117681806743087,29.0,Personajes,0.0844172810227018,Pedro Ruminot,2025,2020,12,Reggaeton,"Yo imagino ese huevón en los Grammy, me imagino en los Grammy con los grandes artistas, se acerca así en la fiesta post post Grammy, la fiesta están todos los g",0.027350899651606905
823,2,0.2024457075665918,12,Reggaeton,0.1181049578025702,25.0,Pegados,0.0843407497640216,Memo Bunke,2000,2000,35,Guitarra,"Imagínense al Rey del Rock, Elvis Presley, cantando La Mosca diría... Ya, sin movimiento mejor, sin movimiento. «Hay una mosca pero se me había olvidado que est",0.0337642080385486
3289,2,0.5291598908778672,0,Chilenidad,0.4451954626237145,28.0,Presidencia,0.0839644282541527,Mauricio Palma,2019,2010,0,Chilenidad,"Pero nos reímos de la desgracia porque básicamente el chileno, en cada célula de cada chileno, hay un pequeño corpúsculo ubicado principalmente en la mitocondri",0.36123103436956183
2396,2,0.43560129470861086,0,Chilenidad,0.3518871383489949,28.0,Presidencia,0.083714156359616,Rodrigo González,2016,2010,0,Chilenidad,"Los padres en Chile, los que son padres me entenderán esta noche, gastamos mucho dinero en educarlos y un padre como yo gasta el doble. A mí me gusta mucho la n",0.2681729819893789
3787,2,0.5058698574942141,0,Chilenidad,0.4222363225513121,28.0,Presidencia,0.083633534942902,Fabrizio Copano,2023,2020,0,Chilenidad,"Pero eso sí tengo tengo una noticia triste, huevón, tengo una noticia triste. Desde que me fui de Chile me di cuenta de una una cosa. Es que Chile no es un país",0.3386027876084101
2428,2,0.17434150101545792,12,Reggaeton,0.0907331038174874,29.0,Personajes,0.0836083971979705,Rodrigo González,2016,2010,12,Reggaeton,"Estoy muy orgulloso y feliz de estar en este escenario por donde han desfilado grandes artistas como el hombre láser, Leonardo Farkas, Paolo Meneguzzi, Checho I",0.0071247066195169045
223,2,0.1694275475353338,29,Personajes,0.0858538490553164,12.0,Reggaeton,0.0835736984800174,Hermógenes Conache,1991,1990,12,Reggaeton,"Ahora es una imitación importante de un gran cantante español que ha venido muchas veces a Chile. Él se llama Rafael. Rafael Martínez, un amigo que tengo en Esp",0.0022801505752989976
1577,2,0.2191246066998646,8,Festival,0.1355904378703828,29.0,Personajes,0.0835341688294818,Coco Legrand,2010,2010,8,Festival,"Y al lado de él Kissinger, como mirando por una cerradura, es muy feo. Y al lado de él Lula, ese es un exquisito, no le ha trabajado un peso a nadie, bueno, nac",0.05205626904090101
2387,2,0.5577785203205574,0,Chilenidad,0.4742815805637612,28.0,Presidencia,0.0834969397567962,Rodrigo González,2016,2010,0,Chilenidad,Yo creo que la desgracia eterna del chileno es culpa de nuestros padres. Porque Chile es una patria y no una matria y Chile es un país de papás. Tenemos a Papá ,0.39078464080696496
2425,2,0.1780172026010054,29,Personajes,0.094562535129299,8.0,Festival,0.0834546674717064,Rodrigo González,2016,2010,13,Desvaríos,"Conectémonos siempre con tus emociones. Respiremos. Voy a hacer un ejercicio antes de irme, por favor, perdóneme. Vamos a cerrar los ojos. Vamos a respirar, vam",0.011107867657592599
4106,2,0.20067049610987459,1,Familia,0.1172583184852485,27.0,Edad,0.0834121776246261,Juan Pablo López,2025,2020,1,Familia,"Yo me pregunto, ¿tanto dinero hay que tener para hacer feliz a un niño? Sé que no me gustan las comparaciones, pero yo a su edad me entretenía con cualquier cos",0.03384614086062239
14,2,0.2177854209267101,12,Reggaeton,0.1345696748385214,29.0,Personajes,0.0832157460881887,Hugo Goodman,1974,1970,12,Reggaeton,"La culpa no es mía; ahí está culpable el pianista. El señor pianista es un eminente, es un eximio; antes era un simio, lo vestimos y lo pusimos a tocar el piano",0.05135392875033269
242,2,0.1739749280442272,19,Copuchas,0.0908110461131439,7.0,Remates,0.0831638819310833,Sandy,1993,1990,1,Familia,"Padre, madre, hijo mexicano van caminando por avenida la Reforma en México y el niño al ver un automóvil y dice al padre: «Papá, ¿qué es eso?». «Pues qué sé yo»",0.007647164182060601
2800,2,0.21942499255525277,0,Chilenidad,0.1364616712165053,28.0,Presidencia,0.0829633213387475,"Juan Luis ""Jajá"" Calderón",2017,2010,9,Política,"Ahora, y el aprovechamiento político que muchas veces se genera, imagínese que el presidente Evo Morales habló con el encargado del súper tanque, habló con el e",0.0534983498777578
1334,2,0.5029123210555786,0,Chilenidad,0.4200251464152518,28.0,Presidencia,0.0828871746403268,Álvaro Salas,2007,2000,0,Chilenidad,Quieren llevarse el congreso los coches los padres. A la capital de Chile los padres galleros. A la capital del Chile de los padres cocheros.,0.337137971774925
1310,2,0.4623901126936036,0,Chilenidad,0.3796160133787497,28.0,Presidencia,0.0827740993148539,Álvaro Salas,2007,2000,0,Chilenidad,"Lo otro es que no tenemos términos medios en Chile, hay gallos muy pesimistas. Puta, me carga ese que se levanta amargado, ve todo negro. «¿Cómo estái?». «Bien.",0.29684191406389576
3299,2,0.3633485176925656,0,Chilenidad,0.280858117219764,28.0,Presidencia,0.0824904004728016,Mauricio Palma,2019,2010,0,Chilenidad,"Me fui para Santiago. Y empecé a cachar, huevón, que vivimos en una ciudad que todo está apurado. Manejamos con rabia. ¿Has cachado esa cuestión que manejamos c",0.1983677167469624
1355,2,0.21170604073590638,12,Reggaeton,0.1296270927855196,29.0,Personajes,0.0820789479503868,Álvaro Salas,2007,2000,12,Reggaeton,Nuestro ídolo Marcelo Chino Ríos dijo que la canción con la que más se identifica es con el tema del grupo Queen We Are The Champions porque ella fue Champion y,0.0475481448351328
2628,2,0.23616109419887532,0,Chilenidad,0.1540843877118034,28.0,Presidencia,0.0820767064870719,Juan Pablo López,2017,2010,11,Dinero,Y es increíble que este simple papel puede terminar tu estado de ánimo del día. Esta wea te lo alegra o definitivamente te lo caga. Y uno como que no lo quiere ,0.07200768122473152
4040,2,0.1692517477960454,12,Reggaeton,0.0872424312191244,29.0,Personajes,0.082009316576921,Edo Caroe,2025,2020,12,Reggaeton,"Actuar ahí en esa arena me puso a la altura de otros artistas. Artistas como Luis Miguel, por ejemplo. ¡La córtela con esa actitud, culiao, de verdad! Es que ca",0.005233114642203399
2953,2,0.47091587956544506,0,Chilenidad,0.3889570361528836,28.0,Presidencia,0.0819588434125615,Fabrizio Copano,2017,2010,0,Chilenidad,"Aún así, yo creo, yo también te amo. Aunque no te conozco, pero soy muy fácil. Yo también creo que así como existe la Universidad de Chile y la Universidad Cató",0.3069981927403221
1208,2,0.2375941590388574,12,Reggaeton,0.1556961758249077,29.0,Personajes,0.0818979832139497,Julio Sabala,2006,2000,12,Reggaeton,"Así que vamos a decirle que ha cambiado mucho, han cambiado mucho las cosas. Como dice Juan Gabriel, como han pasado los años, ¿cuántos acontecimientos musicale",0.07379819261095799
1107,2,0.163785430323088,11,Dinero,0.0819268494139927,32.0,Disparates,0.0818585809090953,Hugo Varela,2005,2000,30,Dieta,"Si ustedes buscan en la mano van a encontrar un dedo gordo. Y este otro que es muy útil: los automovilistas permanentemente se mandan mensajes con él, ¿eh? Para",6.8268504897398e-05
4148,2,0.2324675646374691,27,Edad,0.1506361762261524,21.0,Abuelos,0.0818313884113167,Juan Pablo López,2025,2020,21,Abuelos,¿Vieron que entre más adultas son las personas más duermen con la boca abierta? Mi mamá duerme así. ¿Vieron que los adultos mayores no meten bulla para dormir? ,0.06880478781483572
2942,2,0.2658656125179089,12,Reggaeton,0.1841226920339196,29.0,Personajes,0.0817429204839893,Rodrigo Villegas,2017,2010,12,Reggaeton,"Esa me la tiró mi amigo Bici de Argentina. ¿Se dan cuenta cómo tergiversamos las cosas, señoras y señores? Sí, tenemos podemos tergiversar las cosas. Miren, hay",0.10237977154993029
1917,2,0.2024726300493322,1,Familia,0.1208228296427025,15.0,Escuela,0.0816498004066297,Los Locos del Humor,2014,2010,1,Familia,"«Y sabes tú que hay niños de 12 años y 15 años actualmente delincuendo. Claro que sí, huevón. ¿Y tú sabes por qué pasa eso? Porque son delincuentes, huevón. Ah,",0.0391730292360728
3,2,0.1823361931703552,5,Matrimonio,0.1007704448999896,18.0,Intimidad,0.0815657482703656,Tato Cifuentes,1973,1970,5,Matrimonio,"Resulta que un día estaba actuando en el teatro haciendo esto mismo porque, generalmente, uno casi siempre hace lo mismo, ¿no? Porque el público tenía que cambi",0.019204696629624
1569,2,0.3786162639077601,0,Chilenidad,0.2970508613029061,28.0,Presidencia,0.081565402604854,Coco Legrand,2010,2010,0,Chilenidad,"Y de repente se abre la puerta y la consulta, huevón, y aparece el dentista que también es chico. Caminan entre la secretaria y el dentista, así. Algo hay ahí. ",0.21548545869805208
2860,2,0.4143052875476996,0,Chilenidad,0.3329432758697138,28.0,Presidencia,0.0813620116779858,"Juan Luis ""Jajá"" Calderón",2017,2010,0,Chilenidad,"Esta es la vida de María Filomena Soto Soto, quien era dueña de la única pensión que había en el pueblo. La pensión Soto, donde había cama, comida y pocho.",0.251581264191728
2875,2,0.3722544479928694,0,Chilenidad,0.290943976042656,28.0,Presidencia,0.0813104719502134,"Juan Luis ""Jajá"" Calderón",2017,2010,0,Chilenidad,"El otro día andaba en el centro de Santiago, se me acercó una gitana, me dijo: «Paisano, paisano, paisano, paisano». Y me quedé pensando lo bien que le haría es",0.20963350409244258
3966,2,0.1688215434747909,1,Familia,0.0875711663637087,27.0,Edad,0.0812503771110822,Alex Ortiz,2024,2020,1,Familia,"Es que me gusta, huevón, la juventud es bacán. ¿Sabés que ahora que soy papá me he dado cuenta? Mi vieja siempre me trató de educar. Yo ahora le enseño a mi hij",0.006320789252626496
2382,2,0.3042003119404772,0,Chilenidad,0.2231881538782375,28.0,Presidencia,0.0810121580622397,Rodrigo González,2016,2010,0,Chilenidad,"Pensemos que hace justo un año en el norte de Chile estaba toda la gente en una sequía tremenda. Estaba todo seco, seco. Estaba todo seco, seco. Bautizando a la",0.14217599581599782
742,2,0.1809697006647851,33,Sueños,0.0999647478335731,31.0,Coqueteo,0.081004952831212,Melón y Melame,1999,1990,31,Coqueteo,"¿Tú sabes cuál es la diferencia entre oscuro y duro? En que oscuro está toda la noche. Y duro... ¡Ay, la noche ya!",0.018959795002361113
2531,2,0.2014689262655904,28,Presidencia,0.120551283777926,0.0,Chilenidad,0.0809176424876644,Pedro Ruminot,2016,2010,0,Chilenidad,"Y bueno, y todo el día están metiéndonos cosas en la cabeza y es cosa de ver la programación de las noticias, la... la programación de la televisión chilena. Tú",0.03963364129026159
875,2,0.2873016077839395,21,Abuelos,0.2064659763644108,27.0,Edad,0.0808356314195287,Coco Legrand,2000,2000,21,Abuelos,"Claro, las viejas que quedan sentadas en la terraza, esas viejas quedan bien, pero las que quedan en el jardín sentadas con esa silla de pata flaca empiezan a h",0.12563034494488212
258,2,0.5010655192783803,25,Pegados,0.4203282656257629,12.0,Reggaeton,0.0807372536526174,Sandy,1993,1990,25,Pegados,"Una de las tantas visitas que hizo Julio Iglesias Fue linda, fue linda. Se acerca un guacito y dice, ""Don Julito, ¿me podría cantar esa cancioncita al huevón?"" ",0.3395910119731455
194,2,0.37166942483674853,0,Chilenidad,0.2909579156642049,28.0,Presidencia,0.0807115091725436,Hermógenes Conache,1991,1990,0,Chilenidad,"Y este es el ingenio y la picardía del chileno viene más o menos de que la era, todavía no era. Puente nos dice conversado un día 20 de mayo de 1879 en la radio",0.21024640649166132
1370,2,0.3896590988997667,0,Chilenidad,0.3089783409105347,28.0,Presidencia,0.080680757989232,Álvaro Salas,2007,2000,0,Chilenidad,En el sur de Chile fue demandado por acoso sexual el conocido empresario mapuche Califán Huenméo Melafilo.,0.22829758292130273
1958,2,0.46991437330472974,0,Chilenidad,0.3895106693304735,28.0,Presidencia,0.0804037039742562,Jorge Alís,2014,2010,0,Chilenidad,"Mi familia se caga de hambre en Argentina y el chileno se caga de la risa. El ahora en Navidad llegó el viejito Pascuero, la gente no tenía que comer, le saquea",0.3091069653562173
1312,2,0.2673636304514906,0,Chilenidad,0.1871252680454918,28.0,Presidencia,0.0802383624059988,Álvaro Salas,2007,2000,0,Chilenidad,"Y el otro extremo, dice que los extremos siempre son malos, pero este no es tan malo. Y uno de aquí calla las caras de icteronímicos míos, especialmente. Ese ch",0.10688690563949299
4225,2,0.5532599296918405,0,Chilenidad,0.4730583465397154,28.0,Presidencia,0.0802015831521251,Pedro Ruminot,2025,2020,0,Chilenidad,"Los chilenos no le caemos bien a nuestros vecinos. Por como somos. ¿Y saben qué? Estamos felices. Estamos solos. No importa. Le caemos mal a los vecinos, a los ",0.3928567633875903
2517,2,0.21046332836955522,28,Presidencia,0.1302674312580764,0.0,Chilenidad,0.0801958971114788,Pedro Ruminot,2016,2010,0,Chilenidad,Y empiezan las noticias siempre lo mismo de siempre. Tú ponías un video de Javier Miranda el 96 y son las mismas noticias y Ramón Ulloa el 2016 son las mismas n,0.05007153414659761
1196,2,0.1646597944473842,20,Boleros,0.0844642066931403,35.0,Guitarra,0.0801955877542439,Carlos García,2006,2000,5,Matrimonio,"Es un tema corto, corto como beso de esposo: «Chao, vieja».",0.004268618938896393
1678,2,0.1714747389779978,35,Guitarra,0.0914612266234732,25.0,Pegados,0.0800135123545246,Dinamita Show,2012,2010,15,Escuela,"Señorita, te voy a improvisar esta improvisación porque este ambiente de improvisar se me está improvisando y cómo improviso, güey. Estoy improvisando la improv",0.011447714268948597
