segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
2248,15,15,0.1317370108813222,15,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"Las minas cambiaron mucho. No servimos para nada los hombres. Las minas cambiaron mucho. Las mujeres de antes ni hablaban. ¿Ustedes se piensan que la mina de Cristóbal Colón hablaba? Sí, las minas... Cristóbal Colón cuando Colón se peinaba esa peluca amarilla horrible que tenía. ¿Vos te pensás que la mina se acercaba? 'Mi amor, mi amor, ¿por qué no puedo ir con vos? Estamos hablando del año 1400, ay, ay, llevame, llevame. Ay, ya', decía, 'las embarcaciones son tuyas. Porfi, porfi, quiero ir. Ay, yo llevo las ensaladas'. Yo se llaman siempre las ensaladas. 'No, ah, que son todos hombres. Ay, te voy a creer que son todos hombres. ¿Te querés encontrar con esas indias maracas?'. La mujer se cree que es lo único que nos importa a nosotros, ¿me entendés? No, la mina de antes no hablaban. La mina de Cristóbal Colón no hablaba. La mina de Leodoro Yáñez no hablaba. La mina de Pedro de Valdivia, de Marchán Pereira, de las Hortensias, Vicuña Mackenna, MacIver. Sí, a ustedes les gustó tanto la serie MacIver que le pusieron un nombre a una calle, boludo. Es bonito",15_hombres_mujeres_mujer_hombre,1
2248,23,23,0.0567216409823611,23,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"Las minas cambiaron mucho. No servimos para nada los hombres. Las minas cambiaron mucho. Las mujeres de antes ni hablaban. ¿Ustedes se piensan que la mina de Cristóbal Colón hablaba? Sí, las minas... Cristóbal Colón cuando Colón se peinaba esa peluca amarilla horrible que tenía. ¿Vos te pensás que la mina se acercaba? 'Mi amor, mi amor, ¿por qué no puedo ir con vos? Estamos hablando del año 1400, ay, ay, llevame, llevame. Ay, ya', decía, 'las embarcaciones son tuyas. Porfi, porfi, quiero ir. Ay, yo llevo las ensaladas'. Yo se llaman siempre las ensaladas. 'No, ah, que son todos hombres. Ay, te voy a creer que son todos hombres. ¿Te querés encontrar con esas indias maracas?'. La mujer se cree que es lo único que nos importa a nosotros, ¿me entendés? No, la mina de antes no hablaban. La mina de Cristóbal Colón no hablaba. La mina de Leodoro Yáñez no hablaba. La mina de Pedro de Valdivia, de Marchán Pereira, de las Hortensias, Vicuña Mackenna, MacIver. Sí, a ustedes les gustó tanto la serie MacIver que le pusieron un nombre a una calle, boludo. Es bonito",23_amante_marido_mujer_matrimonio,2
2248,27,27,0.0516777481097984,27,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"Las minas cambiaron mucho. No servimos para nada los hombres. Las minas cambiaron mucho. Las mujeres de antes ni hablaban. ¿Ustedes se piensan que la mina de Cristóbal Colón hablaba? Sí, las minas... Cristóbal Colón cuando Colón se peinaba esa peluca amarilla horrible que tenía. ¿Vos te pensás que la mina se acercaba? 'Mi amor, mi amor, ¿por qué no puedo ir con vos? Estamos hablando del año 1400, ay, ay, llevame, llevame. Ay, ya', decía, 'las embarcaciones son tuyas. Porfi, porfi, quiero ir. Ay, yo llevo las ensaladas'. Yo se llaman siempre las ensaladas. 'No, ah, que son todos hombres. Ay, te voy a creer que son todos hombres. ¿Te querés encontrar con esas indias maracas?'. La mujer se cree que es lo único que nos importa a nosotros, ¿me entendés? No, la mina de antes no hablaban. La mina de Cristóbal Colón no hablaba. La mina de Leodoro Yáñez no hablaba. La mina de Pedro de Valdivia, de Marchán Pereira, de las Hortensias, Vicuña Mackenna, MacIver. Sí, a ustedes les gustó tanto la serie MacIver que le pusieron un nombre a una calle, boludo. Es bonito",27_soltera_bebé_arturo vidal_tinder,3
2249,4,4,1.0,4,Jorge Alís,2014,2010,4,4_chileno_chile_argentino_chilenos,"Buenísima eso. Te encantó. Nada, la mina de antes no hablaba. Y ahora es ""A ver, perdón, ¿qué le chupa y qué?"" Yo cuando conocí a la mujer chilena dije, ""Qué increíble."" No podía creer, qué increíble una mujer qué increíblemente cariñosa. Increíblemente dulce. Increíblemente haciendosa, increíblemente tierna. Increíble. No le creo. Nada. Discúlpeme. Acostumbrado a la mujer argentina, que vos eres una argentina, no le puede decir nada. La típica que estás en el baño y no hay papel higiénico. Mi amor, el papel higiénico. Mi amor, el papel higiénico. Limpiate con los dedos, pelotudo. Así. Y no le digas nada, ¿eh? Porque son grandotas, ¿viste? Tetonas, todas tenidas, tacos altos, camina la mina, ¿viste? Parece un travesti, te pega un cachetazo, ¡pa! En cambio la chilena, tan tierna. ¿Viste? Que te dice, ""Mi amorcito, usted puede sacar la basurita."" Si tú te estás lavando los platos, el moai dice, ""Hace 2 días y sí, están en remojo."" Hace 2 días que están en remojo. Te trata de huevón, pero con una ternura. Y no le digas que no. Decirle que no y esa ternura el sale",4_chileno_chile_argentino_chilenos,1
2250,24,24,0.1037482675606294,24,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"se le sale hasta la pluma por arriba. Wini wini wini wini wini. Wini me saca la pluma y Decirle que no. Pero yo encontré una chilena y dije, ""Me quiero casar con una chilena."" Porque realmente me parecieron muy sensuales, una belleza increíble y me casé. Y entré con mi mujer. Tan tan ta tan tan Tan, ta, tan. Entré con una mujer a la iglesia. Y salí con otra. Le puse el anillo y se transformó en golum la mina.",24_amor_dije_pa_pa pa,1
2251,23,23,0.0719174523734552,23,Jorge Alís,2014,2010,20,20_hermana_fea_curado_marihuana,"La última vez que me preguntaron algo fue el cura. El cura, qué vergüenza. El cura dice cuando preguntó, ""Jura amar a esta mujer para toda la vida en la salud y en la enfermedad, para toda la vida. Nunca más tocar otro culito y otra tetita. Para toda la vida. Te da un susto. Ese es el momento, ¿viste? Que voy a decir, cuando el cura me dijo, ""Póngale el anillo en el dedo, anular. Anular. Y me miraba con los ojos así, el cura me decía, ""Anular, huevón, anular."" Te van a anular. En el anular. El cura me miraba, sí, le faltaba A ver, huevón. Porque el cura si era cura, pero no, huevón, no se casa, ¿viste? Sí. Se la tiene glada. Y te da un susto ahí. Vos no sabes qué hacer, ¿viste? Como que te dan ganas de preguntarle a tus amigos, ""¿Me caso o no me caso?"" Casate, hijo de puta, queremos",23_amante_marido_mujer_matrimonio,1
2252,23,23,0.1114283475367899,23,Jorge Alís,2014,2010,11,11_hijos_mamá_papá_hijo,"ir a comer. So bueno que no iba a morfar. Está tu mamá y tu papá divino, la pasaron tan bien, un ejemplo de familia, mi familia. Mi mujer, Dios, ¿cómo no me voy a casar con esta preciosura? Está con su mamá, mi suegra. Son parecidas. Va a quedar como esa vieja chamierda. Y ese es el momento para decir, pare, pare, pare, pare, señor, pare, pare, parecito, pare. Quiero decir dos cosas. Puede parar con esta huevada, de siéntense, párense, siéntense, párese. Parece una clase de zumba esta huevada, ¿qué pasa? Y aparte le quiero decir otra cosa a mi mujer, ¿puede ser? Llegó el momento, mi amor, me gustaría tener otra habitación. Si es posible en otra otra casa. Sería bárbaro, pero si no se puede, otro baño. Un baño para Jorge. Jorgito quiere un baño para él. Para mí solito. Porque Jorge entra al baño y lo mea, lo meo, Jorge me el baño. Jorge la tiene grande, Jorge la tiene grande, Jorge la tiene grande. No, Jorge la tiene chica, Jorge la tiene chica. ¿Cómo hacés para no mear el inodoro? Para no",23_amante_marido_mujer_matrimonio,1
2252,7,7,0.0790947404664562,7,Jorge Alís,2014,2010,11,11_hijos_mamá_papá_hijo,"ir a comer. So bueno que no iba a morfar. Está tu mamá y tu papá divino, la pasaron tan bien, un ejemplo de familia, mi familia. Mi mujer, Dios, ¿cómo no me voy a casar con esta preciosura? Está con su mamá, mi suegra. Son parecidas. Va a quedar como esa vieja chamierda. Y ese es el momento para decir, pare, pare, pare, pare, señor, pare, pare, parecito, pare. Quiero decir dos cosas. Puede parar con esta huevada, de siéntense, párense, siéntense, párese. Parece una clase de zumba esta huevada, ¿qué pasa? Y aparte le quiero decir otra cosa a mi mujer, ¿puede ser? Llegó el momento, mi amor, me gustaría tener otra habitación. Si es posible en otra otra casa. Sería bárbaro, pero si no se puede, otro baño. Un baño para Jorge. Jorgito quiere un baño para él. Para mí solito. Porque Jorge entra al baño y lo mea, lo meo, Jorge me el baño. Jorge la tiene grande, Jorge la tiene grande, Jorge la tiene grande. No, Jorge la tiene chica, Jorge la tiene chica. ¿Cómo hacés para no mear el inodoro? Para no",7_vieja_suegra_abuela_abuelita,2
2252,24,24,0.0660169275335311,24,Jorge Alís,2014,2010,11,11_hijos_mamá_papá_hijo,"ir a comer. So bueno que no iba a morfar. Está tu mamá y tu papá divino, la pasaron tan bien, un ejemplo de familia, mi familia. Mi mujer, Dios, ¿cómo no me voy a casar con esta preciosura? Está con su mamá, mi suegra. Son parecidas. Va a quedar como esa vieja chamierda. Y ese es el momento para decir, pare, pare, pare, pare, señor, pare, pare, parecito, pare. Quiero decir dos cosas. Puede parar con esta huevada, de siéntense, párense, siéntense, párese. Parece una clase de zumba esta huevada, ¿qué pasa? Y aparte le quiero decir otra cosa a mi mujer, ¿puede ser? Llegó el momento, mi amor, me gustaría tener otra habitación. Si es posible en otra otra casa. Sería bárbaro, pero si no se puede, otro baño. Un baño para Jorge. Jorgito quiere un baño para él. Para mí solito. Porque Jorge entra al baño y lo mea, lo meo, Jorge me el baño. Jorge la tiene grande, Jorge la tiene grande, Jorge la tiene grande. No, Jorge la tiene chica, Jorge la tiene chica. ¿Cómo hacés para no mear el inodoro? Para no",24_amor_dije_pa_pa pa,3
2252,16,16,0.0535689686321216,16,Jorge Alís,2014,2010,11,11_hijos_mamá_papá_hijo,"ir a comer. So bueno que no iba a morfar. Está tu mamá y tu papá divino, la pasaron tan bien, un ejemplo de familia, mi familia. Mi mujer, Dios, ¿cómo no me voy a casar con esta preciosura? Está con su mamá, mi suegra. Son parecidas. Va a quedar como esa vieja chamierda. Y ese es el momento para decir, pare, pare, pare, pare, señor, pare, pare, parecito, pare. Quiero decir dos cosas. Puede parar con esta huevada, de siéntense, párense, siéntense, párese. Parece una clase de zumba esta huevada, ¿qué pasa? Y aparte le quiero decir otra cosa a mi mujer, ¿puede ser? Llegó el momento, mi amor, me gustaría tener otra habitación. Si es posible en otra otra casa. Sería bárbaro, pero si no se puede, otro baño. Un baño para Jorge. Jorgito quiere un baño para él. Para mí solito. Porque Jorge entra al baño y lo mea, lo meo, Jorge me el baño. Jorge la tiene grande, Jorge la tiene grande, Jorge la tiene grande. No, Jorge la tiene chica, Jorge la tiene chica. ¿Cómo hacés para no mear el inodoro? Para no",16_comida_comer_dieta_mamá,4
2252,20,20,0.0533460817601216,20,Jorge Alís,2014,2010,11,11_hijos_mamá_papá_hijo,"ir a comer. So bueno que no iba a morfar. Está tu mamá y tu papá divino, la pasaron tan bien, un ejemplo de familia, mi familia. Mi mujer, Dios, ¿cómo no me voy a casar con esta preciosura? Está con su mamá, mi suegra. Son parecidas. Va a quedar como esa vieja chamierda. Y ese es el momento para decir, pare, pare, pare, pare, señor, pare, pare, parecito, pare. Quiero decir dos cosas. Puede parar con esta huevada, de siéntense, párense, siéntense, párese. Parece una clase de zumba esta huevada, ¿qué pasa? Y aparte le quiero decir otra cosa a mi mujer, ¿puede ser? Llegó el momento, mi amor, me gustaría tener otra habitación. Si es posible en otra otra casa. Sería bárbaro, pero si no se puede, otro baño. Un baño para Jorge. Jorgito quiere un baño para él. Para mí solito. Porque Jorge entra al baño y lo mea, lo meo, Jorge me el baño. Jorge la tiene grande, Jorge la tiene grande, Jorge la tiene grande. No, Jorge la tiene chica, Jorge la tiene chica. ¿Cómo hacés para no mear el inodoro? Para no",20_hermana_fea_curado_marihuana,5
2252,27,27,0.0528798188818379,27,Jorge Alís,2014,2010,11,11_hijos_mamá_papá_hijo,"ir a comer. So bueno que no iba a morfar. Está tu mamá y tu papá divino, la pasaron tan bien, un ejemplo de familia, mi familia. Mi mujer, Dios, ¿cómo no me voy a casar con esta preciosura? Está con su mamá, mi suegra. Son parecidas. Va a quedar como esa vieja chamierda. Y ese es el momento para decir, pare, pare, pare, pare, señor, pare, pare, parecito, pare. Quiero decir dos cosas. Puede parar con esta huevada, de siéntense, párense, siéntense, párese. Parece una clase de zumba esta huevada, ¿qué pasa? Y aparte le quiero decir otra cosa a mi mujer, ¿puede ser? Llegó el momento, mi amor, me gustaría tener otra habitación. Si es posible en otra otra casa. Sería bárbaro, pero si no se puede, otro baño. Un baño para Jorge. Jorgito quiere un baño para él. Para mí solito. Porque Jorge entra al baño y lo mea, lo meo, Jorge me el baño. Jorge la tiene grande, Jorge la tiene grande, Jorge la tiene grande. No, Jorge la tiene chica, Jorge la tiene chica. ¿Cómo hacés para no mear el inodoro? Para no",27_soltera_bebé_arturo vidal_tinder,6
2252,15,15,0.0512157739736857,15,Jorge Alís,2014,2010,11,11_hijos_mamá_papá_hijo,"ir a comer. So bueno que no iba a morfar. Está tu mamá y tu papá divino, la pasaron tan bien, un ejemplo de familia, mi familia. Mi mujer, Dios, ¿cómo no me voy a casar con esta preciosura? Está con su mamá, mi suegra. Son parecidas. Va a quedar como esa vieja chamierda. Y ese es el momento para decir, pare, pare, pare, pare, señor, pare, pare, parecito, pare. Quiero decir dos cosas. Puede parar con esta huevada, de siéntense, párense, siéntense, párese. Parece una clase de zumba esta huevada, ¿qué pasa? Y aparte le quiero decir otra cosa a mi mujer, ¿puede ser? Llegó el momento, mi amor, me gustaría tener otra habitación. Si es posible en otra otra casa. Sería bárbaro, pero si no se puede, otro baño. Un baño para Jorge. Jorgito quiere un baño para él. Para mí solito. Porque Jorge entra al baño y lo mea, lo meo, Jorge me el baño. Jorge la tiene grande, Jorge la tiene grande, Jorge la tiene grande. No, Jorge la tiene chica, Jorge la tiene chica. ¿Cómo hacés para no mear el inodoro? Para no",15_hombres_mujeres_mujer_hombre,7
2253,23,23,0.0878330064287124,23,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"salpicarlo. ¿Cómo hacés a las 5 de la mañana con el muñeco ahí? ¿Ah? No, acá. 5 de la mañana el inodoro ahí. Tenés que hacer yoga, boludo, para no mear la tapa al guater. Y el hombre orina por aspersión. La aspersión es lo que tienen los regadores de pasto, ¿vieron? Que largan el chorro. Y en ese momento que el hombre está haciendo El típico pedo al final del hombre ahí es donde uno me va a tapar el guate. Que la mujer no entiende porque la mujer se tira el pedo primero y después me va a dar la mina, ¿viste? De jodida que sonche, porque son seres humanos también. Aunque un ser humano que sangra 5 días y no se muere, por lo menos es sospechoso, ¿eh? Pero yo, ¿sabes qué tuve que hacer? Qué vergüenza, ¿no? Empecé a mear sentado en mi casa. ¿Cuántos somos? ¿Muchos hombres?",23_amante_marido_mujer_matrimonio,1
2253,24,24,0.0587938711125103,24,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"salpicarlo. ¿Cómo hacés a las 5 de la mañana con el muñeco ahí? ¿Ah? No, acá. 5 de la mañana el inodoro ahí. Tenés que hacer yoga, boludo, para no mear la tapa al guater. Y el hombre orina por aspersión. La aspersión es lo que tienen los regadores de pasto, ¿vieron? Que largan el chorro. Y en ese momento que el hombre está haciendo El típico pedo al final del hombre ahí es donde uno me va a tapar el guate. Que la mujer no entiende porque la mujer se tira el pedo primero y después me va a dar la mina, ¿viste? De jodida que sonche, porque son seres humanos también. Aunque un ser humano que sangra 5 días y no se muere, por lo menos es sospechoso, ¿eh? Pero yo, ¿sabes qué tuve que hacer? Qué vergüenza, ¿no? Empecé a mear sentado en mi casa. ¿Cuántos somos? ¿Muchos hombres?",24_amor_dije_pa_pa pa,2
2253,15,15,0.0557037182220578,15,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"salpicarlo. ¿Cómo hacés a las 5 de la mañana con el muñeco ahí? ¿Ah? No, acá. 5 de la mañana el inodoro ahí. Tenés que hacer yoga, boludo, para no mear la tapa al guater. Y el hombre orina por aspersión. La aspersión es lo que tienen los regadores de pasto, ¿vieron? Que largan el chorro. Y en ese momento que el hombre está haciendo El típico pedo al final del hombre ahí es donde uno me va a tapar el guate. Que la mujer no entiende porque la mujer se tira el pedo primero y después me va a dar la mina, ¿viste? De jodida que sonche, porque son seres humanos también. Aunque un ser humano que sangra 5 días y no se muere, por lo menos es sospechoso, ¿eh? Pero yo, ¿sabes qué tuve que hacer? Qué vergüenza, ¿no? Empecé a mear sentado en mi casa. ¿Cuántos somos? ¿Muchos hombres?",15_hombres_mujeres_mujer_hombre,3
2254,23,23,0.0939482253007262,23,Jorge Alís,2014,2010,23,23_amante_marido_mujer_matrimonio,"Pero me pasó una cosa increíble, increíble, che, esto es muy lindo, porque ahí yo entendí a mi mujer, porque cuando la reina, mi mujer, la reina divina, se sienta en el trono Sigue trabajando. Porque la mujer ahí sentada empieza a limpiar la tina. Ordena la cortinita del baño. Tapa todos los champú y todas las huevadas sueltas. Ordena la ropa sucia, los calzones afuera de el tiesto, agarra la revista Decoración. Tendría que poner una repisita ahí arriba, quedaría muy bien. Tengo que cambiar el chopino, está todo gastado. Hace la lista del supermercado, con la puerta abierta, sigue dando órdenes. Me dicen, ""Mi amor, la tetera, la tetera es peligroso. Cuidado con el nene que no suba, que baje. Cuidado, tiralo para el costado, para el costado. Para el costado."" Te dije, huevón,",23_amante_marido_mujer_matrimonio,1
2254,24,24,0.058900867328991,24,Jorge Alís,2014,2010,23,23_amante_marido_mujer_matrimonio,"Pero me pasó una cosa increíble, increíble, che, esto es muy lindo, porque ahí yo entendí a mi mujer, porque cuando la reina, mi mujer, la reina divina, se sienta en el trono Sigue trabajando. Porque la mujer ahí sentada empieza a limpiar la tina. Ordena la cortinita del baño. Tapa todos los champú y todas las huevadas sueltas. Ordena la ropa sucia, los calzones afuera de el tiesto, agarra la revista Decoración. Tendría que poner una repisita ahí arriba, quedaría muy bien. Tengo que cambiar el chopino, está todo gastado. Hace la lista del supermercado, con la puerta abierta, sigue dando órdenes. Me dicen, ""Mi amor, la tetera, la tetera es peligroso. Cuidado con el nene que no suba, que baje. Cuidado, tiralo para el costado, para el costado. Para el costado."" Te dije, huevón,",24_amor_dije_pa_pa pa,2
2254,7,7,0.0573978192035065,7,Jorge Alís,2014,2010,23,23_amante_marido_mujer_matrimonio,"Pero me pasó una cosa increíble, increíble, che, esto es muy lindo, porque ahí yo entendí a mi mujer, porque cuando la reina, mi mujer, la reina divina, se sienta en el trono Sigue trabajando. Porque la mujer ahí sentada empieza a limpiar la tina. Ordena la cortinita del baño. Tapa todos los champú y todas las huevadas sueltas. Ordena la ropa sucia, los calzones afuera de el tiesto, agarra la revista Decoración. Tendría que poner una repisita ahí arriba, quedaría muy bien. Tengo que cambiar el chopino, está todo gastado. Hace la lista del supermercado, con la puerta abierta, sigue dando órdenes. Me dicen, ""Mi amor, la tetera, la tetera es peligroso. Cuidado con el nene que no suba, que baje. Cuidado, tiralo para el costado, para el costado. Para el costado."" Te dije, huevón,",7_vieja_suegra_abuela_abuelita,3
2254,16,16,0.0564369320578745,16,Jorge Alís,2014,2010,23,23_amante_marido_mujer_matrimonio,"Pero me pasó una cosa increíble, increíble, che, esto es muy lindo, porque ahí yo entendí a mi mujer, porque cuando la reina, mi mujer, la reina divina, se sienta en el trono Sigue trabajando. Porque la mujer ahí sentada empieza a limpiar la tina. Ordena la cortinita del baño. Tapa todos los champú y todas las huevadas sueltas. Ordena la ropa sucia, los calzones afuera de el tiesto, agarra la revista Decoración. Tendría que poner una repisita ahí arriba, quedaría muy bien. Tengo que cambiar el chopino, está todo gastado. Hace la lista del supermercado, con la puerta abierta, sigue dando órdenes. Me dicen, ""Mi amor, la tetera, la tetera es peligroso. Cuidado con el nene que no suba, que baje. Cuidado, tiralo para el costado, para el costado. Para el costado."" Te dije, huevón,",16_comida_comer_dieta_mamá,4
2254,15,15,0.0501415977427262,15,Jorge Alís,2014,2010,23,23_amante_marido_mujer_matrimonio,"Pero me pasó una cosa increíble, increíble, che, esto es muy lindo, porque ahí yo entendí a mi mujer, porque cuando la reina, mi mujer, la reina divina, se sienta en el trono Sigue trabajando. Porque la mujer ahí sentada empieza a limpiar la tina. Ordena la cortinita del baño. Tapa todos los champú y todas las huevadas sueltas. Ordena la ropa sucia, los calzones afuera de el tiesto, agarra la revista Decoración. Tendría que poner una repisita ahí arriba, quedaría muy bien. Tengo que cambiar el chopino, está todo gastado. Hace la lista del supermercado, con la puerta abierta, sigue dando órdenes. Me dicen, ""Mi amor, la tetera, la tetera es peligroso. Cuidado con el nene que no suba, que baje. Cuidado, tiralo para el costado, para el costado. Para el costado."" Te dije, huevón,",15_hombres_mujeres_mujer_hombre,5
2255,18,18,0.0973113406121622,18,Jorge Alís,2014,2010,16,16_comida_comer_dieta_mamá,"Para Que es peligroso eso. Ahora te decirle que vaya para el centro, mi amor, para el centro, para el centro, tiralo para el otro lado, para el otro lado. ¡Para! ¡Para, Bielsa! Se cree Sanpaolo, está loca, ¿qué le pasa? Pero para un poco. Sale del super Sale del del del baño y me dice, ""Tenés que ir al supermercado."" Acá tenés la lista. Hay algo más de migrante que una lista de supermercados. Mercado. Soy pelotudo yo. No digas nada. Digo, ""¿Qué te pensás? Que tengo Alzheimer, que no me voy a acordar de las cosas. Tengo tengo problema de de retención. Vos pedime y yo te traigo. ¿Ah? Vos pedime y yo te traigo. Soy como un delivery, le digo. ¿Oíste? ¿Qué querés, flaca? Pero no me no voy con una lista. Me siento muy pelotudo leyendo una lista para ver qué traigo. ¿Vos qué querés? Pedime y yo te traigo. Vos pedí, pedí. Leche, panal, palta y huevo. Y por esa wea voy a llevar una lista. Leche, yogur, palta, huevo. Ya me equivoqué, me parece. Leche, yogur, palta, huevo. Y así me voy al supermercado, 10 cuadras, leche, yogur, palta, huevo. Leche, yogur, palta huevo, leche, yogur, palta, huevo, leche, yogur, palta, huevo, leche, yogur, palta, huevo. Dice, ""Bienvenido al supermercado dealer. Hola, buen día. Leche, yogur, buen día. Ay, concha su madre, me olvidé. ¿A qué saliste, huevón? Guardia de mierda. Qué vergüenza, qué mierda era, leche, yogur.",18_doctor_farmacia_examen_consulta,1
2257,22,22,1.0,22,Jorge Alís,2014,2010,22,22_verdad_agradecer_emocionado_quiero agradecer,culo nos miran a nosotros. Es verdad. Esa fue la presentación de Jorge Alice. Y el público lo premia con este aplauso. ¡Felicidades!,22_verdad_agradecer_emocionado_quiero agradecer,1
2258,6,6,0.1649014845997636,6,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Jorge, escúchalos. La gente se pone de pie. La Quinta Vergara no solamente aplaude a los que han estado varias veces en este escenario, sino que también es generosa y valora el talento de quien se sube a este escenario por primera vez. Antorcha de plata para Jorge Alice.",6_quinta_vergara_público_quinta vergara,1
2258,14,14,0.1025917023700844,14,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Jorge, escúchalos. La gente se pone de pie. La Quinta Vergara no solamente aplaude a los que han estado varias veces en este escenario, sino que también es generosa y valora el talento de quien se sube a este escenario por primera vez. Antorcha de plata para Jorge Alice.",14_ho_ho ho_aplauso_muchas,2
2258,22,22,0.0820953976471058,22,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Jorge, escúchalos. La gente se pone de pie. La Quinta Vergara no solamente aplaude a los que han estado varias veces en este escenario, sino que también es generosa y valora el talento de quien se sube a este escenario por primera vez. Antorcha de plata para Jorge Alice.",22_verdad_agradecer_emocionado_quiero agradecer,3
2259,6,6,0.3291902819939966,6,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Un comediante que con talento y con trabajo ha conquistado a este monstruo cariñoso de la Quinta Vergara a un público entusiasta. Él tuvo el coraje de decir sí cuando se le invitó. Tuvo dudas y se la jugó y aquí está el premio. Antorcha de oro para Jorge Álvarez. Jorge, es evidente tu emoción y es evidente la emoción que siente el público por tu triunfo. ¿Qué quieres decirles, Jorge?",6_quinta_vergara_público_quinta vergara,1
2259,14,14,0.0733321236258314,14,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Un comediante que con talento y con trabajo ha conquistado a este monstruo cariñoso de la Quinta Vergara a un público entusiasta. Él tuvo el coraje de decir sí cuando se le invitó. Tuvo dudas y se la jugó y aquí está el premio. Antorcha de oro para Jorge Álvarez. Jorge, es evidente tu emoción y es evidente la emoción que siente el público por tu triunfo. ¿Qué quieres decirles, Jorge?",14_ho_ho ho_aplauso_muchas,2
2259,17,17,0.0705651653856667,17,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Un comediante que con talento y con trabajo ha conquistado a este monstruo cariñoso de la Quinta Vergara a un público entusiasta. Él tuvo el coraje de decir sí cuando se le invitó. Tuvo dudas y se la jugó y aquí está el premio. Antorcha de oro para Jorge Álvarez. Jorge, es evidente tu emoción y es evidente la emoción que siente el público por tu triunfo. ¿Qué quieres decirles, Jorge?",17_natalia_chiqui_alison_javiera,3
2259,19,19,0.0564971323001772,19,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Un comediante que con talento y con trabajo ha conquistado a este monstruo cariñoso de la Quinta Vergara a un público entusiasta. Él tuvo el coraje de decir sí cuando se le invitó. Tuvo dudas y se la jugó y aquí está el premio. Antorcha de oro para Jorge Álvarez. Jorge, es evidente tu emoción y es evidente la emoción que siente el público por tu triunfo. ¿Qué quieres decirles, Jorge?",19_través_mar_viña_viña mar,4
2259,22,22,0.0530630207914485,22,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Un comediante que con talento y con trabajo ha conquistado a este monstruo cariñoso de la Quinta Vergara a un público entusiasta. Él tuvo el coraje de decir sí cuando se le invitó. Tuvo dudas y se la jugó y aquí está el premio. Antorcha de oro para Jorge Álvarez. Jorge, es evidente tu emoción y es evidente la emoción que siente el público por tu triunfo. ¿Qué quieres decirles, Jorge?",22_verdad_agradecer_emocionado_quiero agradecer,5
2259,3,3,0.0504640016304583,3,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Un comediante que con talento y con trabajo ha conquistado a este monstruo cariñoso de la Quinta Vergara a un público entusiasta. Él tuvo el coraje de decir sí cuando se le invitó. Tuvo dudas y se la jugó y aquí está el premio. Antorcha de oro para Jorge Álvarez. Jorge, es evidente tu emoción y es evidente la emoción que siente el público por tu triunfo. ¿Qué quieres decirles, Jorge?",3_humor_quinta_quinta vergara_vergara,6
2260,21,21,1.0,21,Jorge Alís,2014,2010,21,21_buenas noches_noches_buenas_pecadora,"Muchísimas, muchísimas gracias. Es increíble sentir esto en este momento. Un beso a cada uno de ustedes. Muchas gracias. El público no solamente te entrega dos antorchas, sino que",21_buenas noches_noches_buenas_pecadora,1
2261,27,27,0.0916459181955803,27,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"pide que sigas. Por lo tanto, Jorge, te dejamos sobre el escenario la Quinta Vergara. ¡Jorge Alice! ¿Dónde mierda estaba? El hombre no mira los culos, mujeres. Los culos nos miran a nosotros.",27_soltera_bebé_arturo vidal_tinder,1
2261,24,24,0.0748418016042643,24,Jorge Alís,2014,2010,6,6_quinta_vergara_público_quinta vergara,"pide que sigas. Por lo tanto, Jorge, te dejamos sobre el escenario la Quinta Vergara. ¡Jorge Alice! ¿Dónde mierda estaba? El hombre no mira los culos, mujeres. Los culos nos miran a nosotros.",24_amor_dije_pa_pa pa,2
