segment_row_idx,n_topics_above_threshold,probability_mass_above_threshold,top1_topic_id,top1_topic_name,top1_p_topic,top2_topic_id,top2_topic_name,top2_p_topic,show,year,decade,topic_final,topic_name_final,text_preview,topic_prob_gap_top1_top2
588,2,0.2002167064144495,3,3_humor_quinta_quinta vergara_vergara,0.1024879641349641,17.0,17_natalia_chiqui_alison_javiera,0.0977287422794854,Dinamita Show,1996,1990,19,19_través_mar_viña_viña mar,"Y así ponemos punto final a esta presentación. Mucho éxito, suerte para seguir avanzando en el difícil mundo del humor. No tenemos nada más que ofrecerles. Todo",0.004759221855478696
2971,2,0.2065949343435168,15,15_hombres_mujeres_mujer_hombre,0.1091658507024994,23.0,23_amante_marido_mujer_matrimonio,0.0974290836410174,"Carlos ""El Mono"" Sánchez",2017,2010,15,15_hombres_mujeres_mujer_hombre,"Muchas gracias. La valentía del macho, señora, que usted tiene en la casa, esa valentía de hombre que camina con usted en la mano, sacando pecho, sintiéndose mu",0.011736767061481995
2064,2,0.2121863960316658,10,10_maestro_hora hora_ruperto_hora,0.1148772882044637,2.0,2_chiste_programa_hoy hoy_chistes,0.0973091078272021,Hermógenes Conache,2013,2010,2,2_chiste_programa_hoy hoy_chistes,"buenas noches, muy amable y gracias. Ahora sí me voy feliz que voy a antorcha que me va a alumbrar estos destinos de mi familia ahí mío. Oiga. ¿Cómo? De nuevo. ",0.0175681803772616
3441,2,0.2563100538282356,22,22_verdad_agradecer_emocionado_quiero agradecer,0.159262579744655,21.0,21_buenas noches_noches_buenas_pecadora,0.0970474740835806,Jani Dueñas,2019,2010,8,8_anthony_amas_your_you,"También me carga un poco la gente entusiasta. No ustedes, insisto. Ustedes son fantásticos, pero esa gente que se despierta como feliz de estar viva, encachado.",0.062215105661074396
928,2,0.213536370502722,6,6_quinta_vergara_público_quinta vergara,0.1167161664391233,14.0,14_ho_ho ho_aplauso_muchas,0.0968202040635987,Memo Bunke,2000,2000,6,6_quinta_vergara_público_quinta vergara,El aplauso grande y cariñoso para este humor musical que nos ha traído Memo Bunker en la cuarta jornada del Festival Internacional de la Canción de Viña del Mar,0.0198959623755246
2232,2,0.24237182706266822,14,14_ho_ho ho_aplauso_muchas,0.1456813408219277,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0966904862407405,Jorge Alís,2014,2010,13,13_ay ay_salta salta_salta_ay,"a Francisco. Aleluya, hermanos. Bendiciones a Viña del Mar. Aplaudan con el Señor. Arriba las manos los apostólicos romanos. Viva la mano del apóstol romano, el",0.04899085458118721
1066,2,0.28589302892662694,6,6_quinta_vergara_público_quinta vergara,0.1896189297052298,14.0,14_ho_ho ho_aplauso_muchas,0.0962740992213971,Memo Bunke y Natalia Cuevas,2001,2000,6,6_quinta_vergara_público_quinta vergara,"Gracias, familia. Gracias, familia. Gracias por su cariño. Por su apoyo. Por su amor. Gracias, familia. Gracias, familia. Gracias. Gracias. Gracias. Natalia Cue",0.09334483048383271
3554,2,0.2157402355931446,6,6_quinta_vergara_público_quinta vergara,0.1195763649489324,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0961638706442122,Javiera Contador,2020,2020,1,1_canción_almas_cantar_vivo vivo,"Yo le digo que me parece fantástico, me dice que quería escucharlo, yo digo que me invite cuando esté. Dice que por qué no, ahora le digo no porque estoy compra",0.0234124943047202
4544,2,0.3268733870291164,21,21_buenas noches_noches_buenas_pecadora,0.2313143166987786,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0955590703303378,Pedro Ruminot,2025,2020,21,21_buenas noches_noches_buenas_pecadora,"Gracias, Chile. Gracias, niña, de verdad. De verdad. Eh, estoy súper súper me me me me emocioné porque Claro que se lo merece, pues.",0.13575524636844083
3623,2,0.2680538943935644,14,14_ho_ho ho_aplauso_muchas,0.1725104865002536,6.0,6_quinta_vergara_público_quinta vergara,0.0955434078933108,Ernesto Belloni,2020,2020,14,14_ho_ho ho_aplauso_muchas,"Pero lo que podemos hacer es que con esta gaviota yo, con las patitas, se las quiso... que las quiero llevar a... a mi familia, a mis hijos. La sala me gustaría",0.07696707860694281
2205,2,0.2362642369087066,6,6_quinta_vergara_público_quinta vergara,0.1411559142104489,14.0,14_ho_ho ho_aplauso_muchas,0.0951083226982577,Los Locos del Humor,2014,2010,6,6_quinta_vergara_público_quinta vergara,"rápidos, divertidos, geniales, debutando en la Quinta Vergara y recibiendo todo el cariño de este público. Más fuerte el aplauso para Los Locos del Humor. Así e",0.046047591512191205
2014,2,0.1949219015004836,22,22_verdad_agradecer_emocionado_quiero agradecer,0.0998511762386531,21.0,21_buenas noches_noches_buenas_pecadora,0.0950707252618305,Bombo Fica,2012,2010,4,4_chileno_chile_argentino_chilenos,"Ya ahí no más la wea que cantamos medio apurada, ya. No, pero tenemos cosas lindas que hay que destacar, este país tiene cosas lindas, no todo es triste. Todaví",0.0047804509768226006
2991,2,0.2501130246807446,25,25_bailar_fiesta_bailemos_baile,0.1554718042572624,29.0,29_reggaeton_calmado_dale_ten,0.0946412204234822,"Carlos ""El Mono"" Sánchez",2017,2010,25,25_bailar_fiesta_bailemos_baile,"bien parado el tipo, y ella le hizo... él la miró y le dijo: ""No me diga más, la operó el Dr. Rodríguez, ¿verdad?"". Y aprendimos a bailar para conquistarlas. Ap",0.06083058383378019
1561,2,0.3761924428425756,14,14_ho_ho ho_aplauso_muchas,0.2815937061547405,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0945987366878351,Ruperto,2006,2000,14,14_ho_ho ho_aplauso_muchas,"Este jueves, ya está, en función en Coquimbo. Saludamos su espectáculo y, por supuesto, le agradecemos a ustedes el cariño que le han profesado. Nosotros nos se",0.18699496946690541
3170,2,0.2063258969224761,1,1_canción_almas_cantar_vivo vivo,0.1117668314586409,13.0,13_ay ay_salta salta_salta_ay,0.0945590654638352,Bombo Fica,2018,2010,1,1_canción_almas_cantar_vivo vivo,"Lo mismo digo yo, por favor, retírese, despéjeme el ambiente, por favor. Oiga, eh, que sea corto, sí, porque para no llamar a cara dinero, digo yo, no hay que Q",0.017207765994805696
3015,2,0.2246604659056718,5,5_colegio_niños_papá_hijo,0.1302457312297218,11.0,11_hijos_mamá_papá_hijo,0.09441473467595,"Juan Luis ""Jajá"" Calderón",2017,2010,5,5_colegio_niños_papá_hijo,"hueón y no le robaron el celular, qué alegría más grande. Cuando tenía 11 años, mi señora me dijo, ""Mira, Juan Luis, nuestra hija entra en una edad difícil y me",0.035830996553771796
3608,2,0.4756592959412151,21,21_buenas noches_noches_buenas_pecadora,0.3813638064889141,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.094295489452301,Ernesto Belloni,2020,2020,21,21_buenas noches_noches_buenas_pecadora,"Me parece tan importante esto, chiquillo. Muchas gracias. Muchas gracias a ustedes. Se lo voy a decir que a los que están allá arriba, gracias. Se cumplió el de",0.2870683170366131
3595,2,0.192877451518207,24,24_amor_dije_pa_pa pa,0.0986619521611497,23.0,23_amante_marido_mujer_matrimonio,0.0942154993570573,Ernesto Belloni,2020,2020,23,23_amante_marido_mujer_matrimonio,"un torrente y me y me me dio explicación, una reina. Una Es una mujer como para casarse con ella. Pero yo no puedo casarme con ella porque llevo 30 años casado.",0.004446452804092407
732,2,0.249694041409673,6,6_quinta_vergara_público_quinta vergara,0.1555030505369187,14.0,14_ho_ho ho_aplauso_muchas,0.0941909908727543,Óscar Gangas,1998,1990,6,6_quinta_vergara_público_quinta vergara,"Va atrás. Va atrás. Va atrás. Gracias, Viña. Y pásenlo a todo dar como deben ser. El saludo para Óscar Ganga y su propuesta del humor en esta segunda noche de f",0.061312059664164406
1154,2,0.2317395008034023,6,6_quinta_vergara_público_quinta vergara,0.1379778609310388,14.0,14_ho_ho ho_aplauso_muchas,0.0937616398723635,Gloria Benavides,2002,2000,3,3_humor_quinta_quinta vergara_vergara,"La alegría de una copucha que seguramente ya reventó. Lo que pasa que, maestro, no puedo irme decir adiós a la Quinta Vergara. Sin esta... No si la Cuatro no va",0.044216221058675315
176,2,0.2391835394430404,1,1_canción_almas_cantar_vivo vivo,0.1454795401606477,13.0,13_ay ay_salta salta_salta_ay,0.0937039992823927,Hugo Varela,1989,1980,1,1_canción_almas_cantar_vivo vivo,"No, porque yo los escucho bárbaro a ustedes, ¿eh? Bueno, vamos es una canción que tiene un coro muy divertido que dice así el coro, ah les va a encantar este co",0.051775540878255005
4171,2,0.2203561285551977,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1266662743682845,21.0,21_buenas noches_noches_buenas_pecadora,0.0936898541869132,Lucho Miranda,2024,2020,22,22_verdad_agradecer_emocionado_quiero agradecer,"No, muchas gracias, la verdad que estoy muy feliz, muy contento. Eh, y nada, si si una persona busca la felicidad la va a encontrar; a veces hay camino más fáci",0.03297642018137131
638,2,0.193956680138742,10,10_maestro_hora hora_ruperto_hora,0.100343621562224,2.0,2_chiste_programa_hoy hoy_chistes,0.093613058576518,Jorge Pérez,1997,1990,2,2_chiste_programa_hoy hoy_chistes,"Y para despedirme, maestro Horacio Saavedra, yo quiero pedirle un favor: después de 15 años de trayectoria anónima, quiero desvestirme y transformarme en quién ",0.006730562985705998
2350,2,0.2477697809798847,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1543000300902993,21.0,21_buenas noches_noches_buenas_pecadora,0.0934697508895854,Payahop,2014,2010,6,6_quinta_vergara_público_quinta vergara,"Gracias a ustedes, por hacernos reír, por hacernos disfrutar. Bueno, ya, pero lo tienen que compartir, por eso son dos. Y nosotros queremos seguir ¿Podemos segu",0.060830279200713905
2479,2,0.35597628178565144,14,14_ho_ho ho_aplauso_muchas,0.2626213336363895,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0933549481492619,Huaso Filomeno,2015,2010,14,14_ho_ho ho_aplauso_muchas,"100% con ese cariño despídete del público de la Quinta Vergara con algo más y lo menos. Aquí está. Gracias, Quita Vergara. Gracias, gallo. Gallo, de verdad, ten",0.1692663854871276
2270,2,0.522961931545256,14,14_ho_ho ho_aplauso_muchas,0.4296447150063134,6.0,6_quinta_vergara_público_quinta vergara,0.0933172165389426,Jorge Alís,2014,2010,14,14_ho_ho ho_aplauso_muchas,"a Facundo, a mis amigos. Gracias a todos. Los quiero muchísimo. Que se escuche fuerte. Jorge Alis valió la pena aceptar el desafío. Lo hiciste increíble. Gaviot",0.3363274984673708
178,2,0.40901678623499427,22,22_verdad_agradecer_emocionado_quiero agradecer,0.3158052130657938,21.0,21_buenas noches_noches_buenas_pecadora,0.0932115731692005,Hugo Varela,1989,1980,22,22_verdad_agradecer_emocionado_quiero agradecer,"A mí me gusta dialogar con el público, me gusta charlar, cambiar ideas, establecer una comunicación y hoy, como los veo muy comunicativos a todos, yo me animo..",0.22259363989659328
897,2,0.316264775380583,6,6_quinta_vergara_público_quinta vergara,0.2231822946373124,14.0,14_ho_ho ho_aplauso_muchas,0.0930824807432706,Álvaro Salas,2000,2000,6,6_quinta_vergara_público_quinta vergara,"noche y natural. Qué orgullo de conocerte, compartir el trabajo que hacemos juntos. Y te doy la oportunidad de estar en esta noche junto a ti y ver el cariño de",0.1300998138940418
1946,2,0.3207235117897125,6,6_quinta_vergara_público_quinta vergara,0.2277021088956998,14.0,14_ho_ho ho_aplauso_muchas,0.0930214028940127,Dinamita Show,2012,2010,6,6_quinta_vergara_público_quinta vergara,"Muchas gracias. Estamos satisfechos, estamos contentos, muchas gracias. Gracias a todas las personas que nos apoyan, de verdad. Gracias a ustedes por mantenerno",0.1346807060016871
46,2,0.2150878650340064,20,20_hermana_fea_curado_marihuana,0.1223652575668707,24.0,24_amor_dije_pa_pa pa,0.0927226074671357,Hugo Goodman,1974,1970,20,20_hermana_fea_curado_marihuana,"El otro día estaba tan borracho en una esquina, estaba cocido. Diciéndole piropos a todas las mujeres que pasaban. Pasó una monjita. El borracho, ¿cómo está? Le",0.02964265009973499
1662,2,0.1983736708222432,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1056544367547547,21.0,21_buenas noches_noches_buenas_pecadora,0.0927192340674885,Stefan Kramer,2008,2000,21,21_buenas noches_noches_buenas_pecadora,"Muchísimas gracias, Viña. ¿Qué tal? Qué harta gente, ¿ah?",0.012935202687266195
2526,2,0.19769207912497488,6,6_quinta_vergara_público_quinta vergara,0.1050568920666975,17.0,17_natalia_chiqui_alison_javiera,0.0926351870582774,León Murillo,2015,2010,6,6_quinta_vergara_público_quinta vergara,"con Andrés Cañulec y Carolina Maestrovich. ¿Qué reciben a este emocionado, contento y feliz León Murillo? Chicos, ¿cómo lo ven? ¿Qué tal? Muy buenas noches. Sí,",0.01242170500842009
1281,2,0.2224941301743246,1,1_canción_almas_cantar_vivo vivo,0.1302478334453768,13.0,13_ay ay_salta salta_salta_ay,0.0922462967289478,Hugo Varela,2005,2000,1,1_canción_almas_cantar_vivo vivo,"Esto no lo tenemos que olvidar, ¿eh? ¿Sabes qué? Sé que claro, la gente cuando está ahí sentada lo ve al tipo que está acá, ¿no? Lo miran, pero uno de acá tambi",0.038001536716429
2406,2,0.19468431861516472,6,6_quinta_vergara_público_quinta vergara,0.1025378726114781,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0921464460036866,Dinamita Show,2015,2010,6,6_quinta_vergara_público_quinta vergara,"Gracias. Muchas gracias. Uh. Hoy día... Escucha, Ingo. Escucha, escucha, aprovecha de escuchar al público. Recuerda en este momento tesoros... Esta imagen tú qu",0.010391426607791507
2690,2,0.1977983700607363,24,24_amor_dije_pa_pa pa,0.1059923845961381,23.0,23_amante_marido_mujer_matrimonio,0.0918059854645982,Natalia Valdebenito,2016,2010,11,11_hijos_mamá_papá_hijo,"está encontrando con mucho prejuicio, con mucha gente que te dice o que opina, el poto es mío y la gente opina, yo no entiendo. La cuestión es que en esta ola d",0.014186399131539906
1325,2,0.18343413043239182,14,14_ho_ho ho_aplauso_muchas,0.0917222216147429,6.0,6_quinta_vergara_público_quinta vergara,0.0917119088176489,Felo,2005,2000,6,6_quinta_vergara_público_quinta vergara,"aplaudiéndote y reconociendo tu gran talento, tu trayectoria. Un hombre que se dedicó al humor y después su carrera determina",1.0312797094000348e-05
782,2,0.18601481727496488,24,24_amor_dije_pa_pa pa,0.0944983897578931,23.0,23_amante_marido_mujer_matrimonio,0.0915164275170718,Dino Gordillo,1998,1990,23,23_amante_marido_mujer_matrimonio,"Paremos que si no no me van a pagar. Oye, llega el marido a la casa así y la señora estaba con el amante y apaga la luz. Apaga la luz. Muchísimas gracias. Llega",0.002981962240821298
2808,2,0.1863428612424033,12,12_perro_perrito_selva_lobo,0.094829176030605,24.0,24_amor_dije_pa_pa pa,0.0915136852117983,Los Locos del Humor,2016,2010,20,20_hermana_fea_curado_marihuana,"¿Por qué pasa eso? ¿Por qué pasa eso? Me van a disculpar, porque soy hueón. Siempre he sido hueón. Loco, ¿y por qué me eché el garabato? Porque me dais rabia. ¿",0.0033154908188067073
1043,2,0.2129182132882314,6,6_quinta_vergara_público_quinta vergara,0.1214064093927035,14.0,14_ho_ho ho_aplauso_muchas,0.0915118038955279,"Daniel Muñoz ""El Carmelo""",2001,2000,14,14_ho_ho ho_aplauso_muchas,"Fuerte, fuerte el aplauso para el Carmelo y para nuestra Cecilia, para los chileneros. Fuerte el aplauso para Carmelo, que ha traído la nieve a la Quinta Vergar",0.029894605497175597
2243,2,0.1888071639726468,23,23_amante_marido_mujer_matrimonio,0.0973604969744951,15.0,15_hombres_mujeres_mujer_hombre,0.0914466669981517,Jorge Alís,2014,2010,15,15_hombres_mujeres_mujer_hombre,"le vaya bonito, chaíto'. Y agarré la plata. Y ustedes se dieron cuenta que el hombre... porque los hombres sufrimos esta historia de que las mujeres ganan más q",0.005913829976343404
1088,2,0.1848280882411297,24,24_amor_dije_pa_pa pa,0.0934139847583751,27.0,27_soltera_bebé_arturo vidal_tinder,0.0914141034827546,Millenium Show,2001,2000,5,5_colegio_niños_papá_hijo,"¿Dónde están ubicados? Aquí, mira: 1, 2, 3, 4. Dime los saltados. 1, 2, 3, 4. Siempre lo mismo, en todas partes es lo mismo, compadre, lo mismo. Deja el ridícul",0.0019998812756205075
3096,2,0.1985016533691203,6,6_quinta_vergara_público_quinta vergara,0.1075937166764495,19.0,19_través_mar_viña_viña mar,0.0909079366926708,Rodrigo Villegas,2017,2010,19,19_través_mar_viña_viña mar,"Aplaude, el talento, el humor de Rodrigo Villegas. Un hombre que hizo su carrera pulso. Hoy se sigue triunfando aquí en la Quinta de la Gardel y Piña 2017, qué ",0.016685779983778695
4356,2,0.4068811693687802,21,21_buenas noches_noches_buenas_pecadora,0.3160719511751578,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0908092181936224,Edo Caroe,2025,2020,21,21_buenas noches_noches_buenas_pecadora,"¿Qué tal la gente? ¡Buenas noches, mi niño del mar! ¿Qué tal? ¿Cómo están por acá? Hola, hola. Muchas gracias, muchas gracias por ese recibimiento.",0.22526273298153537
3910,2,0.2327394655191662,11,11_hijos_mamá_papá_hijo,0.1419381292422135,16.0,16_comida_comer_dieta_mamá,0.0908013362769527,Belén Mora,2023,2020,11,11_hijos_mamá_papá_hijo,"Ay, ¿quién es mi papá? No sé. No me acuerdo. Que todo lo tengan que saber, Dios mío. Esa es la etapa de mamita. Después viene una nueva etapa de la maternidad, ",0.0511367929652608
1370,2,0.2024236128760606,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1116926351162063,6.0,6_quinta_vergara_público_quinta vergara,0.0907309777598543,Carlos García,2006,2000,3,3_humor_quinta_quinta vergara_vergara,"montones. Viene con muchas ganas, realmente, de entregarnos todo su talento y todo su show. Con la humildad que lo caracteriza. Obviamente dijo que sí, él tenía",0.020961657356352012
1179,2,0.2265764217195605,21,21_buenas noches_noches_buenas_pecadora,0.136056001697295,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.0905204200222655,Natalia Cuevas,2003,2000,22,22_verdad_agradecer_emocionado_quiero agradecer,"Yo estaré contigo para seguir. No mandando, a mandando. A mandando. A mandando. Muchísimas gracias.",0.04553558167502951
1406,2,0.25364298575228983,14,14_ho_ho ho_aplauso_muchas,0.1631295101750064,6.0,6_quinta_vergara_público_quinta vergara,0.0905134755772834,Carlos García,2006,2000,22,22_verdad_agradecer_emocionado_quiero agradecer,"su nombre es Viejo Marica"". Estoy contento porque ya superé los 5 minutos que me vaticinaba la prensa. ¡Gracias!",0.072616034597723
461,2,0.2130271212122073,1,1_canción_almas_cantar_vivo vivo,0.1226735624354984,13.0,13_ay ay_salta salta_salta_ay,0.0903535587767089,Gloria Benavides,1995,1990,1,1_canción_almas_cantar_vivo vivo,"¿verdad? ¡Eso! Si quieres tener una ilusión y sentir feliz tu corazón, si estás en un color es lo mejor. Si tu corazón ya no puede bailar y tu voz ya no puede c",0.032320003658789495
3518,2,0.23670854422537402,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1464587479475109,21.0,21_buenas noches_noches_buenas_pecadora,0.0902497962778631,Mauricio Palma,2019,2010,13,13_ay ay_salta salta_salta_ay,"Hey. Vengo del penal cordillera al mar. Bueno, hasta ahí no más porque así soy yo: sorpresivo, lúdico, millonario, maravilloso, de la UDI, Sagitario. A veces Pi",0.0562089516696478
348,2,0.213010378469906,13,13_ay ay_salta salta_salta_ay,0.1229134580549897,29.0,29_reggaeton_calmado_dale_ten,0.0900969204149163,Piña Colada,1993,1990,17,17_natalia_chiqui_alison_javiera,"¡Piña Colada! ¡Piña Colada! ¡Piña Colada! ¡Piña Colada! A ver la palma. ¡Piña Colada! ¡Anda! ¡Piña Colada! ¡Piña Colada! El negro de la población, Piña Colada. ",0.03281653764007339
654,2,0.1828594024213095,24,24_amor_dije_pa_pa pa,0.0931123398723696,23.0,23_amante_marido_mujer_matrimonio,0.0897470625489399,Palta Meléndez,1997,1990,7,7_vieja_suegra_abuela_abuelita,"a su esposa, pero en forma espectacular. Termina de hacerle el amor, se levanta y se parte del baño y dice, ""Qué buena onda."" le dice al amor a mi señora 3 días",0.0033652773234296995
2038,2,0.1849878216488195,24,24_amor_dije_pa_pa pa,0.0954154117549503,20.0,20_hermana_fea_curado_marihuana,0.0895724098938692,Hermógenes Conache,2013,2010,20,20_hermana_fea_curado_marihuana,"Comienzo hablando de mi familia, siempre mi hermana. Tengo una hermana fea, pero fea tan fea que cuando nació mi papá se castró. Fea, fea. En el barrio le dicen",0.005843001861081096
4297,2,0.2317564753573083,1,1_canción_almas_cantar_vivo vivo,0.1422118629498823,13.0,13_ay ay_salta salta_salta_ay,0.089544612407426,George Harris,2025,2020,1,1_canción_almas_cantar_vivo vivo,"Parecía que ellos ya eran una mujer disfrazada completica. Tú, por supuesto, le pedías una canción más alegre para que la vaina no fuera tan triste. Y ya para c",0.0526672505424563
1323,2,0.4631044230172241,6,6_quinta_vergara_público_quinta vergara,0.3737376915987279,14.0,14_ho_ho ho_aplauso_muchas,0.0893667314184962,Felo,2005,2000,6,6_quinta_vergara_público_quinta vergara,"Oiga, venga. Venga, que lo piden. Regrese, maestro. Adivine qué, señor. ¿Usted está oyendo lo que acaba de decir la gente? Hoy usted se acaba de merecer, pero c",0.28437096018023167
1491,2,0.18072462740216982,24,24_amor_dije_pa_pa pa,0.0913836837046712,12.0,12_perro_perrito_selva_lobo,0.0893409436974986,Coco Legrand,2006,2000,20,20_hermana_fea_curado_marihuana,"¿Se acuerdan del cuento La ratita presumida? Que la rata era más casquivana que la mía, se le casó con con el burro, al final se comió a todos los animales de l",0.002042740007172597
4019,2,0.3344248370277808,6,6_quinta_vergara_público_quinta vergara,0.2451001599558944,14.0,14_ho_ho ho_aplauso_muchas,0.0893246770718864,Alison Mandel,2024,2020,6,6_quinta_vergara_público_quinta vergara,"los vamos a estar recibiendo. Bueno, yo les quiero contar, Quinta Vergara, que aquí en el público hay dos grandes amigos míos que me acompañan en grandes aventu",0.155775482884008
4028,2,0.2106687840728983,24,24_amor_dije_pa_pa pa,0.1216508439746963,27.0,27_soltera_bebé_arturo vidal_tinder,0.089017940098202,Alison Mandel,2024,2020,27,27_soltera_bebé_arturo vidal_tinder,"Y aquí a mí me da rabia porque sabéis que era llegar y buscar, porque posiblemente su ex ya subió una foto con el nuevo huevón, etiquetándolo para cuando llegar",0.0326329038764943
2735,2,0.2515716698234559,2,2_chiste_programa_hoy hoy_chistes,0.1626340358481758,28.0,28_puta puta_noticias_puta_ta,0.0889376339752801,Pedro Ruminot,2016,2010,2,2_chiste_programa_hoy hoy_chistes,"me discriminaron. Y ustedes dirán, ""Pero cómo, si está acá."" Me discriminaron. ¿Vieron los comerciales del jueves 25? ¿Los vieron? Jueves 25 de febrero, Lionel ",0.0736964018728957
4137,2,0.2667242371119139,2,2_chiste_programa_hoy hoy_chistes,0.1778079956561442,28.0,28_puta puta_noticias_puta_ta,0.0889162414557697,Lucho Miranda,2024,2020,2,2_chiste_programa_hoy hoy_chistes,"no, Felipe Bello. No, mi referente es Luperto. Y yo tuve 8 minutos y no sé que 8 minutos, 8 minutos caleta. Y yo me hice muy conocido en redes sociales. Me hice",0.08889175420037448
3086,2,0.18629402234925052,23,23_amante_marido_mujer_matrimonio,0.0975162827695631,24.0,24_amor_dije_pa_pa pa,0.0887777395796874,Rodrigo Villegas,2017,2010,10,10_maestro_hora hora_ruperto_hora,"Ocho fueron, ocho. Fueron los mejores ocho segundos de su vida, no se olvidan nunca la mina. Después de esa gran performance nos acostamos en la camita, siempre",0.0087385431898757
1431,2,0.2451557703640208,6,6_quinta_vergara_público_quinta vergara,0.1565734750945839,17.0,17_natalia_chiqui_alison_javiera,0.0885822952694369,Carlos García,2006,2000,6,6_quinta_vergara_público_quinta vergara,"invitó dijo: ""Sí"". Y realmente ha conquistado esta noche a todo el público de la Quinta Vergara y no se ha sorprendido no solo con su humor, sino que con su gra",0.06799117982514702
4155,2,0.2627527306121765,2,2_chiste_programa_hoy hoy_chistes,0.1743547946251072,28.0,28_puta puta_noticias_puta_ta,0.0883979359870693,Lucho Miranda,2024,2020,2,2_chiste_programa_hoy hoy_chistes,"También lo otro que lo otro que se pensaba mucho, lo otro que se pensaba mucho es que la gente con discapacidad solamente se podía relacionar sexo efectivamente",0.0859568586380379
4082,2,0.43430610037515005,25,25_bailar_fiesta_bailemos_baile,0.3459735359713487,29.0,29_reggaeton_calmado_dale_ten,0.0883325644038013,Javiera Contador,2024,2020,25,25_bailar_fiesta_bailemos_baile,"Yo ñuño ñuño, me lo estoy sacando, no toque instrumento en el aire, pero yo te aplaudo para bailar y también es antiguo aplaudir. Every body. Yeah, yeah. Y por ",0.2576409715675474
403,2,0.2089187503581127,11,11_hijos_mamá_papá_hijo,0.1206174262867239,16.0,16_comida_comer_dieta_mamá,0.0883013240713888,"Jorge ""Chino"" Navarrete",1994,1990,18,18_doctor_farmacia_examen_consulta,"no habla de eso. Es que resulta que yo de la cuna salté a la cama de dos plazas al tío. Sí. Mi mamá me dio pecho hasta los 2 años, de ahí para adelante me dio l",0.032316102215335096
317,2,0.2241815690829222,6,6_quinta_vergara_público_quinta vergara,0.1359110182747216,14.0,14_ho_ho ho_aplauso_muchas,0.0882705508082006,Sandy,1993,1990,2,2_chiste_programa_hoy hoy_chistes,"a mi amigo Antonio, que no lo he visto, me saludó, me presentó y no tuve la deferencia de poder estrechar su mano. ¿Está por ahí? Yo sé que cuando Yo me enteré ",0.047640467466520994
2407,2,0.206116841564968,3,3_humor_quinta_quinta vergara_vergara,0.1182336585265994,17.0,17_natalia_chiqui_alison_javiera,0.0878831830383686,Dinamita Show,2015,2010,3,3_humor_quinta_quinta vergara_vergara,"El público de la Quinta Vergara se despide del Flaco, del Indio, con Gaviota de Oro. Pero este premio es especial porque aquí está Marilyn, la hija mayor de Pau",0.03035047548823079
1701,2,0.2261048910348723,22,22_verdad_agradecer_emocionado_quiero agradecer,0.1382427153119063,14.0,14_ho_ho ho_aplauso_muchas,0.087862175722966,Stefan Kramer,2008,2000,1,1_canción_almas_cantar_vivo vivo,"Chicos, eh, algo hay de acierto en aquella frase: eh, hoy el animador se despide. Porque tenía un llamado muy importante, muy valioso de la música, así que hoy ",0.0503805395889403
4031,2,0.238647692925627,24,24_amor_dije_pa_pa pa,0.1509810490474501,27.0,27_soltera_bebé_arturo vidal_tinder,0.0876666438781769,Alison Mandel,2024,2020,15,15_hombres_mujeres_mujer_hombre,"Pero sí quiero decir que lo amo, que me enamoré de él la primera vez que lo vi. O sea, yo sé que ustedes piensan al tiro obvio por su atractivo físico. No sé po",0.06331440516927321
849,2,0.198800396761638,19,19_través_mar_viña_viña mar,0.1114002145048041,17.0,17_natalia_chiqui_alison_javiera,0.0874001822568339,Sandy,1999,1990,19,19_través_mar_viña_viña mar,"Acompáñenme. ¡Viva Chile, mierda! Gracias, Sandy. El humor sano de un artista internacional. La verdad que Sandy está contentísimo, tenía mucho miedo de actuar ",0.024000032247970204
4465,2,0.21145979288029332,6,6_quinta_vergara_público_quinta vergara,0.1240903801432313,22.0,22_verdad_agradecer_emocionado_quiero agradecer,0.087369412737062,Juan Pablo López,2025,2020,6,6_quinta_vergara_público_quinta vergara,"Contento, Juan Pablo, feliz. Estoy feliz, estoy feliz. Estaba supernervioso, estaba ansioso por por presentarme en la Quinta Vergara con un público. Disfrútalo.",0.0367209674061693
624,2,0.2289823528020008,1,1_canción_almas_cantar_vivo vivo,0.1416185882524354,13.0,13_ay ay_salta salta_salta_ay,0.0873637645495654,Gilberto Gless,1997,1990,1,1_canción_almas_cantar_vivo vivo,"No los oigo. Más arriba, más fuerte, los de arriba no los oigo. Más fuerte quiero con ustedes, pero yo quiero que que baile que baile conmigo que baile. Eh. ¿Us",0.05425482370286999
