id,segment_idx,show,year,date,festival,event_name,youtube_url,start_time_seconds,end_time_seconds,duration_seconds,text,source_row_index,model_text,model_decade,topic_initial,topic_final,topic_name_initial,topic_name_final,is_outlier_initial,is_outlier_final,max_topic_probability
161,25,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,1460.0,1485.0,25.0,"pero para el artista. Así que, si alguno de ustedes considera que estoy haciendo humor muy pasado, que no... que se equivocaron de de de noche, que no es lo suyo, que hoy... que dice mucho graba todo, hoy que que que terrible, se está riendo de cosas que no se puede reír... esta es la instrucción que siempre doy cuando actúo: vayan a la boletería, pidan la devolución del dinero y vean cómo el encargado les hace así, ¿okay? Eh...",2644,"pero para el artista. Así que, si alguno de ustedes considera que estoy haciendo humor muy pasado, que no... que se equivocaron de de de noche, que no es lo suyo, que hoy... que dice mucho graba todo, hoy que que que terrible, se está riendo de cosas que no se puede reír... esta es la instrucción que siempre doy cuando actúo: vayan a la boletería, pidan la devolución del dinero y vean cómo el encargado les hace así, ¿okay? Eh...",2010,2,2,2_chiste_programa_hoy hoy_chistes,2_chiste_programa_hoy hoy_chistes,False,False,0.13802468282915892
161,26,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,1490.0,1549.0,59.0,"Sí, porque vamos a hablar cosas muy importantes. Ha sido un inicio de año bastante agitado junto con el anterior. Nuestra clase política se está destacando por prácticas poco transparentes. Tenemos esa sensación de que nos roban. Sí, lo que pasa... lo que pasa es que en este show voy a nombrar a varios políticos, entonces se van a a pifiar en cada uno, esto va a va a durar como 3 horas. Eh, sí. Y y y ojo con las picias porque estos tipos son capaces de ponerle un impuesto a la picia y y nos cagan de nuevo. Entonces... tenemos esa sensación de que nos roban desde que nos levantamos hasta que nos acostamos. Ni siquiera ni siquiera podemos dormir tranquilos porque hasta morfeo te cogotea en el sueño, güeón, es impresionante. Y hemos tenido pocas alegrías y esos síntomas de",2645,"Sí, porque vamos a hablar cosas muy importantes. Ha sido un inicio de año bastante agitado junto con el anterior. Nuestra clase política se está destacando por prácticas poco transparentes. Tenemos esa sensación de que nos roban. Sí, lo que pasa... lo que pasa es que en este show voy a nombrar a varios políticos, entonces se van a a pifiar en cada uno, esto va a va a durar como 3 horas. Eh, sí. Y y y ojo con las picias porque estos tipos son capaces de ponerle un impuesto a la picia y y nos cagan de nuevo. Entonces... tenemos esa sensación de que nos roban desde que nos levantamos hasta que nos acostamos. Ni siquiera ni siquiera podemos dormir tranquilos porque hasta morfeo te cogotea en el sueño, güeón, es impresionante. Y hemos tenido pocas alegrías y esos síntomas de",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,0.37442416680481877
161,27,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,1550.0,1592.0,42.0,"que un país está en crisis, cuando las alegrías son escasas. La Copa América fue una alegría. ¿Sí? Chile ganó la Copa América y y estábamos todos contentos, de verdad. Chile ganó la Copa América y estábamos todos más felices que Lucho Jara hablando de sí mismo frente a un espejo. Felices, felices. Lucho, están acá, hola. Sí. Lucho Jara se quiere tanto a sí mismo que va a los moteles solo. Eh... bien, pero... pero volvamos al tema. Estábamos estábamos felices,",2646,"que un país está en crisis, cuando las alegrías son escasas. La Copa América fue una alegría. ¿Sí? Chile ganó la Copa América y y estábamos todos contentos, de verdad. Chile ganó la Copa América y estábamos todos más felices que Lucho Jara hablando de sí mismo frente a un espejo. Felices, felices. Lucho, están acá, hola. Sí. Lucho Jara se quiere tanto a sí mismo que va a los moteles solo. Eh... bien, pero... pero volvamos al tema. Estábamos estábamos felices,",2010,-1,4,-1____,4_chileno_chile_argentino_chilenos,True,False,0.026991959106555805
161,28,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,1593.0,1712.0,119.0,"llorando de emoción con el triunfo de Chile en la Copa América, hasta que vienen dirigentes corruptos y empañan todo el triunfo. Todo celebrando a Jarita que había metido un dedo y no estaba metiendo el brazo hasta el codo. ¡Qué manera de robar Sergio Jaude desviando dineros a paraísos fiscales, desviando dineros a las vírgenes! Sergio Jaude se robó todo, desviando dineros a virgen, de hecho me enteré que ni siquiera lo quieren en Islas Vírgenes porque es capaz de robarse hasta el himen. Entonces... es es terrible. Y eh... hay hay dos dedos, hay dos dedos famosos en Chile: el dedo de Gonzalo Jara y el dedo de Ricardo Lagos. La única diferencia es que las manos de Jara están más limpias. Sí, porque el dedo... Sí, porque el... Sí, porque el dedo de de Jara, eh... el dedo de Jara, claro, nos dio una alegría; el dedo de Lagos era uno, pero las cagadas son varias, pues, weón. Mobgate, Ferrocarriles, Sobrees sueldo, Transantiago, Lagos Beber, entonces... Sí, el dedo de Jara, el dedo de Jara nos dio una alegría. Nos dio una alegría importante. Igual yo me pregunto: ¿cómo Gonzalo Jara interactúa con sus hijos en esas típicas dinámicas infantiles? Así como: ""Este dedito compró un huevito, este lo echó coser, con este que no me lo toma América, huevón"". Como es violento. Hay una definición de crisis que a mí me gusta mucho, que la hizo el italiano Antonio Gramsci. Gramsci era filósofo y además era comunista. El ser comunista le hacía fácil filosofar, porque puta que tenía",2647,"llorando de emoción con el triunfo de Chile en la Copa América, hasta que vienen dirigentes corruptos y empañan todo el triunfo. Todo celebrando a Jarita que había metido un dedo y no estaba metiendo el brazo hasta el codo. ¡Qué manera de robar Sergio Jaude desviando dineros a paraísos fiscales, desviando dineros a las vírgenes! Sergio Jaude se robó todo, desviando dineros a virgen, de hecho me enteré que ni siquiera lo quieren en Islas Vírgenes porque es capaz de robarse hasta el himen. Entonces... es es terrible. Y eh... hay hay dos dedos, hay dos dedos famosos en Chile: el dedo de Gonzalo Jara y el dedo de Ricardo Lagos. La única diferencia es que las manos de Jara están más limpias. Sí, porque el dedo... Sí, porque el... Sí, porque el dedo de de Jara, eh... el dedo de Jara, claro, nos dio una alegría; el dedo de Lagos era uno, pero las cagadas son varias, pues, weón. Mobgate, Ferrocarriles, Sobrees sueldo, Transantiago, Lagos Beber, entonces... Sí, el dedo de Jara, el dedo de Jara nos dio una alegría. Nos dio una alegría importante. Igual yo me pregunto: ¿cómo Gonzalo Jara interactúa con sus hijos en esas típicas dinámicas infantiles? Así como: ""Este dedito compró un huevito, este lo echó coser, con este que no me lo toma América, huevón"". Como es violento. Hay una definición de crisis que a mí me gusta mucho, que la hizo el italiano Antonio Gramsci. Gramsci era filósofo y además era comunista. El ser comunista le hacía fácil filosofar, porque puta que tenía",2010,-1,4,-1____,4_chileno_chile_argentino_chilenos,True,False,0.04720291404299923
161,29,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,1712.0,1771.0,59.0,"en polibro, el huevón. Entonces, Gramsci definía la crisis como aquel momento en que lo que tiene que morir no ha muerto y lo que tiene que nacer no ha nacido todavía. Bajo esa premisa, hay muchas cosas en Chile que se que se pueden englobar ahí. Una cosa que debería morir en Chile y no lo ha hecho es la ONEMI. La ONEMI, huevón, un sistema penca, el icono de la inoperancia y la ordinaria, la ONEMI. No tienen tele... teléfono, no tienen internet; lento, un sistema por sobre todo ordinario. Un sistema tan ordinario como que te case el pastor Soto, así de... ese un sistema, un sistema tan ordinario como salir en mano al fuego, alerta máxima, ir de público a la jueza. Básicamente cualquier programa Chilevisión, menos el festival; esta wea es un lujo, ah, esta wea es importante. Esto es otra cosa.",2648,"en polibro, el huevón. Entonces, Gramsci definía la crisis como aquel momento en que lo que tiene que morir no ha muerto y lo que tiene que nacer no ha nacido todavía. Bajo esa premisa, hay muchas cosas en Chile que se que se pueden englobar ahí. Una cosa que debería morir en Chile y no lo ha hecho es la ONEMI. La ONEMI, huevón, un sistema penca, el icono de la inoperancia y la ordinaria, la ONEMI. No tienen tele... teléfono, no tienen internet; lento, un sistema por sobre todo ordinario. Un sistema tan ordinario como que te case el pastor Soto, así de... ese un sistema, un sistema tan ordinario como salir en mano al fuego, alerta máxima, ir de público a la jueza. Básicamente cualquier programa Chilevisión, menos el festival; esta wea es un lujo, ah, esta wea es importante. Esto es otra cosa.",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,0.5134806165253719
161,30,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,1776.0,1832.0,56.0,"Porque ¿se han dado cuenta que hay cosas muy ordinarias?, pero pero sin ser clasista, sin sin caer en el arribismo del chileno, no, hay cosas que por antonomasias son ordinarias, cosas que per se son ordinarias, sin discusión. Como por ejemplo, tener el control remoto envuelto en una bolsita plástica, ordinario, pohuehue. Tener un chaleco reflectante con animal print, ordinario, pohuehue. Un autógrafo de Sandy Boquita. Entonces, nosotros necesitamos una O'Reily decente para este país. Porque en este país hay tragedias importantes cada 2 meses. A mi abuela, el terremoto la pidió en la ducha. ¿Se imaginan ustedes lo que hace una abuela en la ducha en un terremoto? Con la familia estuvimos como 3 días desanudándole las tetas, weón. Fue una cosa... eran como las luces del árbol de Pascua, una cosa que no",2649,"Porque ¿se han dado cuenta que hay cosas muy ordinarias?, pero pero sin ser clasista, sin sin caer en el arribismo del chileno, no, hay cosas que por antonomasias son ordinarias, cosas que per se son ordinarias, sin discusión. Como por ejemplo, tener el control remoto envuelto en una bolsita plástica, ordinario, pohuehue. Tener un chaleco reflectante con animal print, ordinario, pohuehue. Un autógrafo de Sandy Boquita. Entonces, nosotros necesitamos una O'Reily decente para este país. Porque en este país hay tragedias importantes cada 2 meses. A mi abuela, el terremoto la pidió en la ducha. ¿Se imaginan ustedes lo que hace una abuela en la ducha en un terremoto? Con la familia estuvimos como 3 días desanudándole las tetas, weón. Fue una cosa... eran como las luces del árbol de Pascua, una cosa que no",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,0.09093130722526079
161,31,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,1832.0,1903.0,71.0,"tenía por dónde? Y lo que no ha nacido. Entonces, esa ONEMI debería morir y lo que no ha nacido es un sistema de protección civil. Bueno, no sé qué van a Ya, okay. Entonces, entonces lo que no ha nacido en este país es un sistema de protección civil acorde a nuestro país. acorde a la realidad de nuestro país para que no siga muriendo gente en vano, porque en este país tenemos terremotos, aluvión, tsunamis, erupciones, marejadas, una invasión de medusa tuvimos hace poco En Santiago se quemó un vertedero y tuvimos una nube de caca, huevón. Lo que faltaba una la ciudad, la capital, la caca arriba. Ciudad caquita, ¿sabes? Eso en qué país. Entonces, era como lo lo último que faltaba, yo no sé si ustedes se han dado cuenta, pero Dios nos odia. Es impresionante, para Dios está Sodoma, Gomorra, Chile, con todo.",2650,"tenía por dónde? Y lo que no ha nacido. Entonces, esa ONEMI debería morir y lo que no ha nacido es un sistema de protección civil. Bueno, no sé qué van a Ya, okay. Entonces, entonces lo que no ha nacido en este país es un sistema de protección civil acorde a nuestro país. acorde a la realidad de nuestro país para que no siga muriendo gente en vano, porque en este país tenemos terremotos, aluvión, tsunamis, erupciones, marejadas, una invasión de medusa tuvimos hace poco En Santiago se quemó un vertedero y tuvimos una nube de caca, huevón. Lo que faltaba una la ciudad, la capital, la caca arriba. Ciudad caquita, ¿sabes? Eso en qué país. Entonces, era como lo lo último que faltaba, yo no sé si ustedes se han dado cuenta, pero Dios nos odia. Es impresionante, para Dios está Sodoma, Gomorra, Chile, con todo.",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,0.10244981767964015
161,32,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,1910.0,1964.0,54.0,"Y el Y el sistema Y el sistema de emergencia y protección civil que deberían nacer para este país y no ha nacido es Marcelo Lagos. Marcelo Lagos es el único persona gentil que sabe de lo que habla y sabe lo que hay que hacer. Es un tipo erudito, capacitado A este tipo hay que ponerlo en una silla de árbitro de tenis en mirando todo Chile y nosotros esperar lo que el huevón diga nosotros lo hacemos porque hagamos un ejercicio bien simple sáquele los lentes a Marcelo Lagos es Jesús tenemos al Salvador entre nosotros y no nos hemos dado cuenta entonces eso eso es lo que falta en este país",2651,"Y el Y el sistema Y el sistema de emergencia y protección civil que deberían nacer para este país y no ha nacido es Marcelo Lagos. Marcelo Lagos es el único persona gentil que sabe de lo que habla y sabe lo que hay que hacer. Es un tipo erudito, capacitado A este tipo hay que ponerlo en una silla de árbitro de tenis en mirando todo Chile y nosotros esperar lo que el huevón diga nosotros lo hacemos porque hagamos un ejercicio bien simple sáquele los lentes a Marcelo Lagos es Jesús tenemos al Salvador entre nosotros y no nos hemos dado cuenta entonces eso eso es lo que falta en este país",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,1.0
161,33,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,1965.0,2024.0,59.0,"que sepa hacer la pega. Gente que sepa hacer la pega. Eso se puede traspasar directamente a la clase política de este país. Una clase política que no sabe hacer la pega. Una clase política que debió morir hace tiempo. No que se mueran los hueones, sino que se muera la clase política, con sus vicios, con su corrupción, con todo eso para dar paso a una nueva clase política. Entonces, yo no sé... yo no sé si ustedes pero, llega, llega un tipo a la casa de un diputado. Toca la puerta. El diputado le abre. Le dice: ""¿Quién es usted?"", ""Eh, buenas noches, señor. Soy inspector del Servicio de Impuestos Internos. Vengo a hacer una auditoría por el tema de las boletas de Sokimich"", ""Eh, okay, eh... adelante, pase"". El tipo entra, mira la casa, se abre la chaqueta y le dice: ""¡Te engañé, huevón, está uno saltos!"". ""Ah, concha de su madre, menos",2652,"que sepa hacer la pega. Gente que sepa hacer la pega. Eso se puede traspasar directamente a la clase política de este país. Una clase política que no sabe hacer la pega. Una clase política que debió morir hace tiempo. No que se mueran los hueones, sino que se muera la clase política, con sus vicios, con su corrupción, con todo eso para dar paso a una nueva clase política. Entonces, yo no sé... yo no sé si ustedes pero, llega, llega un tipo a la casa de un diputado. Toca la puerta. El diputado le abre. Le dice: ""¿Quién es usted?"", ""Eh, buenas noches, señor. Soy inspector del Servicio de Impuestos Internos. Vengo a hacer una auditoría por el tema de las boletas de Sokimich"", ""Eh, okay, eh... adelante, pase"". El tipo entra, mira la casa, se abre la chaqueta y le dice: ""¡Te engañé, huevón, está uno saltos!"". ""Ah, concha de su madre, menos",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,0.3667404554278801
161,34,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,2025.0,2114.0,89.0,"mal, puta, que me asustaste, huevón, pasa nomás, adelante. Llévate todo lo que queráis, huevón. Entonces Porque están haciendo cosas muy irregulares, recibiendo plat Por ejemplo, el senador Pizarro. El senador Pizarro cuando El senador Pizarro cuando su región cuando su región más lo necesitaba se manda a cambiar Inglaterra mundial de rugby. El rugby siempre ha sido un un deporte de caballeros, ¿qué mierda hacía Pizarro ahí? Si Pizarro quería ver huevones sucios tirándose la pelota entre ellos, mejor se iba para la moneda, pues, huevón, y zorraba el viaje. ¿Se han dado cuenta cómo se tiran la pelota en la moneda, huevón? Es impresionante, es patético. Es como como que les llega una pelota y no saben qué hacer con ellas. Es como Digo un periodista, así, eh eh, ministro Marcelo Díaz, eh, ¿cuándo está programada la nueva visita de la presidenta de Araucanía. Y es como que le pasa una pelota así como Eh, sí, lo que pasa es que estamos trabajando para eso porque sí, estamos trabajando para resolver lo que pasa la eh eh eh Burgos. Y ahí llega Burgos corriendo, weón, y agarra la pelota y dice eh Puta, weón. Mira, no sé cuándo está el viaje programado porque la última vez ni siquiera me invitaron. Eh Así que Así que bueno, no sé cómo Máchele y se va corriendo, weón, de nuevo.",2653,"mal, puta, que me asustaste, huevón, pasa nomás, adelante. Llévate todo lo que queráis, huevón. Entonces Porque están haciendo cosas muy irregulares, recibiendo plat Por ejemplo, el senador Pizarro. El senador Pizarro cuando El senador Pizarro cuando su región cuando su región más lo necesitaba se manda a cambiar Inglaterra mundial de rugby. El rugby siempre ha sido un un deporte de caballeros, ¿qué mierda hacía Pizarro ahí? Si Pizarro quería ver huevones sucios tirándose la pelota entre ellos, mejor se iba para la moneda, pues, huevón, y zorraba el viaje. ¿Se han dado cuenta cómo se tiran la pelota en la moneda, huevón? Es impresionante, es patético. Es como como que les llega una pelota y no saben qué hacer con ellas. Es como Digo un periodista, así, eh eh, ministro Marcelo Díaz, eh, ¿cuándo está programada la nueva visita de la presidenta de Araucanía. Y es como que le pasa una pelota así como Eh, sí, lo que pasa es que estamos trabajando para eso porque sí, estamos trabajando para resolver lo que pasa la eh eh eh Burgos. Y ahí llega Burgos corriendo, weón, y agarra la pelota y dice eh Puta, weón. Mira, no sé cuándo está el viaje programado porque la última vez ni siquiera me invitaron. Eh Así que Así que bueno, no sé cómo Máchele y se va corriendo, weón, de nuevo.",2010,-1,0,-1____,0_presidente_país_huevón_pesos,True,False,0.08722574992080304
161,35,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,2115.0,2174.0,59.0,"y viene Bachelet y agarra la pelota, bueno, y ya Bachelet sí que no sabe mucho, bueno, así como: ""Bueno"", y aprieta cuerda. Entonces... Una vez leí que Platón decía: ""No, es que yo soy un güey muy estudioso y que ya esté leyendo a Platón"". No, leí una frase en internet. Decía: Platón decía que cuando la gente se desentiende de la política, somos gobernados por los peores. Acá habría que hacer una corrección; es como: cuando la gente se desentiende de la política en Chile, somos gobernados por los más huevones. Sí, huevones comprados por grandes empresas, huevones redactando leyes ineptas, huevones adictos al rapiñaje. Jaime Orpis, por ejemplo. Jaime Orpis lo pillaron recibiendo coimas de Corpesca, huevón, pero plata sí",2654,"y viene Bachelet y agarra la pelota, bueno, y ya Bachelet sí que no sabe mucho, bueno, así como: ""Bueno"", y aprieta cuerda. Entonces... Una vez leí que Platón decía: ""No, es que yo soy un güey muy estudioso y que ya esté leyendo a Platón"". No, leí una frase en internet. Decía: Platón decía que cuando la gente se desentiende de la política, somos gobernados por los peores. Acá habría que hacer una corrección; es como: cuando la gente se desentiende de la política en Chile, somos gobernados por los más huevones. Sí, huevones comprados por grandes empresas, huevones redactando leyes ineptas, huevones adictos al rapiñaje. Jaime Orpis, por ejemplo. Jaime Orpis lo pillaron recibiendo coimas de Corpesca, huevón, pero plata sí",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,1.0
161,36,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,2175.0,2247.0,72.0,"sonante, le le entregaban plata. Son raros los sobornos en Chile. Porque yo siempre siempre me imaginé... veían las películas cuando había un soborno, un cohecho algo, eran como dos tipos con terno negro, lentes oscuros con un maletín, weón, en un callejón oscuro dejaban el maletín por ahí detrás de un tarro basura, se iban, llegaba el tipo y agarraba el maletín, se iba con su abrigo, weón, y se va; o en un restaurant, se lo pasaban por debajo de la mesa. No, acá en Chile no, acá en Chile los weones boletean. Sí. Acá en Chile los weones boletean. No, si nos vamos a corromper que hagamos la weá como corresponde, pues, weón. Sí. Sí. Hay que dar boleta, pues, weón. Hay que dar boleta. ¿Cómo nos los van a pillar?, huevón. De hecho, creo que Jaime Orpis es tan huevón que a la glosa de la boleta le ponía: ""Soborno mes de mayo"". Es terrible esta clase política porque cada vez que salen en las noticias, uno no piensa así como: ""¡Uy, qué bueno!, están los políticos en en las noticias, ¿con qué avance social nos van a sorprender hoy día?"". No, no, siempre es como",2655,"sonante, le le entregaban plata. Son raros los sobornos en Chile. Porque yo siempre siempre me imaginé... veían las películas cuando había un soborno, un cohecho algo, eran como dos tipos con terno negro, lentes oscuros con un maletín, weón, en un callejón oscuro dejaban el maletín por ahí detrás de un tarro basura, se iban, llegaba el tipo y agarraba el maletín, se iba con su abrigo, weón, y se va; o en un restaurant, se lo pasaban por debajo de la mesa. No, acá en Chile no, acá en Chile los weones boletean. Sí. Acá en Chile los weones boletean. No, si nos vamos a corromper que hagamos la weá como corresponde, pues, weón. Sí. Sí. Hay que dar boleta, pues, weón. Hay que dar boleta. ¿Cómo nos los van a pillar?, huevón. De hecho, creo que Jaime Orpis es tan huevón que a la glosa de la boleta le ponía: ""Soborno mes de mayo"". Es terrible esta clase política porque cada vez que salen en las noticias, uno no piensa así como: ""¡Uy, qué bueno!, están los políticos en en las noticias, ¿con qué avance social nos van a sorprender hoy día?"". No, no, siempre es como",2010,-1,0,-1____,0_presidente_país_huevón_pesos,True,False,0.08937666479198594
161,37,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,2248.0,2303.0,55.0,"A ver, ¿qué cagadas se mandaron hoy día? ¿Con qué con qué huevones nos van a sorprender? A mí me pasa a mí me pasa eso cada vez que veo a Gustavo Abun. Cada vez que veo Gustavo Abun en televisión o en Twitter o en en algo es como: ¿qué cagada se mandó este tipo ahora, huevón? ¿Han visto? Perdonen esto, pero ¿han visto a alguien más huevón que Gustavo Abun, huevón? Es es impresionante dar... Los huevones están huevones que entra agachado a la cámara baja, huevón. ¿Pa para qué? Todos recibiendo plata. Parece parece que nuestros políticos tienen la misma enfermedad que tenía el chavo del ocho, la carrotera, si no los mojas, no se mueven estos huevones. Ahora hay una nueva generación, hay una nueva generación de políticos que todos estamos",2656,"A ver, ¿qué cagadas se mandaron hoy día? ¿Con qué con qué huevones nos van a sorprender? A mí me pasa a mí me pasa eso cada vez que veo a Gustavo Abun. Cada vez que veo Gustavo Abun en televisión o en Twitter o en en algo es como: ¿qué cagada se mandó este tipo ahora, huevón? ¿Han visto? Perdonen esto, pero ¿han visto a alguien más huevón que Gustavo Abun, huevón? Es es impresionante dar... Los huevones están huevones que entra agachado a la cámara baja, huevón. ¿Pa para qué? Todos recibiendo plata. Parece parece que nuestros políticos tienen la misma enfermedad que tenía el chavo del ocho, la carrotera, si no los mojas, no se mueven estos huevones. Ahora hay una nueva generación, hay una nueva generación de políticos que todos estamos",2010,-1,0,-1____,0_presidente_país_huevón_pesos,True,False,0.04790813716047585
161,38,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,2307.0,2367.0,60.0,"Hay una... hay una nueva generación de políticos que todo todo Chile está esperando que no se corrompan, que no caigan en lo mismo; como va la esperanza, independiente del color político es como es como lo nuevo. Giorgio Jackson, Boric, Camila Vallejo, eh... Está bien, está bien, la gente se puede manifestar. Lo que pasa lo que pasa es que siempre que pienso en Camila Vallejo, pienso que Camila Vallejo es como... siempre que pienso en Camila Vallejo. Siento que es como Macula y Colquitt, nunca sabremos si Jackson se lo puso o no. La clase política está en crisis entonces. Pareciera que en este país",2657,"Hay una... hay una nueva generación de políticos que todo todo Chile está esperando que no se corrompan, que no caigan en lo mismo; como va la esperanza, independiente del color político es como es como lo nuevo. Giorgio Jackson, Boric, Camila Vallejo, eh... Está bien, está bien, la gente se puede manifestar. Lo que pasa lo que pasa es que siempre que pienso en Camila Vallejo, pienso que Camila Vallejo es como... siempre que pienso en Camila Vallejo. Siento que es como Macula y Colquitt, nunca sabremos si Jackson se lo puso o no. La clase política está en crisis entonces. Pareciera que en este país",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,1.0
161,39,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,2367.0,2427.0,60.0,"la clase política encuentra más importante el lo dar al rival que hacer méritos propios para ganarse a la ciudadanía. Por eso siempre nos encontramos con debates simplistas, debates infantiles de los políticos, sobre todo infantiles, donde lo único que interesa como la ley del empate entre la izquierda y la derecha. Sí, la la izquierda, así como: ""¿Y qué andan criticando si ustedes apoyaron la dictadura y las violaciones a los derechos humanos?"". ""Claro, y usted y la cagada que tenían con Allende en este país"". ""¡Ah, y usted y la cagada que tienen contenta y soqui mi y ustedes la cagada que tienen con Soky Michi Cabal!"". ""Sí, pero pero pero pero tu partido robó todo esto"". ""Sí, pero tu partido robó todo esto y la Luna"". ""Sí, pero tu partido robó todo esto, la Luna y el Sol y el universo"". ""Sí, si el mío también si somos la misma huevada. Chócale, tú"". Ese es el ese es esa es la realidad, la triste realidad que tenemos. El caso de Ávalos",2658,"la clase política encuentra más importante el lo dar al rival que hacer méritos propios para ganarse a la ciudadanía. Por eso siempre nos encontramos con debates simplistas, debates infantiles de los políticos, sobre todo infantiles, donde lo único que interesa como la ley del empate entre la izquierda y la derecha. Sí, la la izquierda, así como: ""¿Y qué andan criticando si ustedes apoyaron la dictadura y las violaciones a los derechos humanos?"". ""Claro, y usted y la cagada que tenían con Allende en este país"". ""¡Ah, y usted y la cagada que tienen contenta y soqui mi y ustedes la cagada que tienen con Soky Michi Cabal!"". ""Sí, pero pero pero pero tu partido robó todo esto"". ""Sí, pero tu partido robó todo esto y la Luna"". ""Sí, pero tu partido robó todo esto, la Luna y el Sol y el universo"". ""Sí, si el mío también si somos la misma huevada. Chócale, tú"". Ese es el ese es esa es la realidad, la triste realidad que tenemos. El caso de Ávalos",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,0.5488617469212477
161,40,Edo Caroe,2016,2016-02-22,LVII,Festival Internacional de la Canción de Viña del Mar 2016,https://www.youtube.com/watch?v=-BW4m5-nwrI,2427.0,2499.0,72.0,"como guinda de la torta. Sí. El caso Ávalos como guinda de la torta o como sandía de la torta, en realidad guatón, hasta que no. Porque porque eso también debería morir el nepotismo, la pitutocracia. Intenten ustedes ir a pedir un crédito de esas características sin tener las redes de contacto que tenían estos. Intenten ustedes ir a pedir un crédito de 6500 millones de de pesos, porque Luxit es capaz de contratar a Viñuela volado para que se arruyen tu cara. Lo de Lo de Sebastián Dábalos y su señora Natalia Compagnon es precisamente Van a cagar todos los remates de los tintes por la cresta con esa pieza entre media. Sí, lo que pasa es que el caso de le daba los en Nathalie Compagno, es precisamente lo que los científicos políticos más avezados, incluso economistas de la escuela de Friedman denominan como el pico en el ojo. El",2659,"como guinda de la torta. Sí. El caso Ávalos como guinda de la torta o como sandía de la torta, en realidad guatón, hasta que no. Porque porque eso también debería morir el nepotismo, la pitutocracia. Intenten ustedes ir a pedir un crédito de esas características sin tener las redes de contacto que tenían estos. Intenten ustedes ir a pedir un crédito de 6500 millones de de pesos, porque Luxit es capaz de contratar a Viñuela volado para que se arruyen tu cara. Lo de Lo de Sebastián Dábalos y su señora Natalia Compagnon es precisamente Van a cagar todos los remates de los tintes por la cresta con esa pieza entre media. Sí, lo que pasa es que el caso de le daba los en Nathalie Compagno, es precisamente lo que los científicos políticos más avezados, incluso economistas de la escuela de Friedman denominan como el pico en el ojo. El",2010,0,0,0_presidente_país_huevón_pesos,0_presidente_país_huevón_pesos,False,False,0.3468656928616033
